"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","ClassificationTime","Platform","Algorithm","Size","Workload"
1,"2021-07-09 16:10:22.424491",64.2168233394623,65.0579011440277,"0:00:00.840644",0,0.840644,"EDGE","CNN","64",0.01
2,"2021-07-09 16:10:22.579835",64.633874297142,65.1311492919922,"0:00:00.153174",0.00258906682332357,0.153174,"EDGE","CNN","64",0.01
3,"2021-07-09 16:10:22.732671",64.8187897205353,65.2006488641103,"0:00:00.150713",0.00513633489608765,0.150713,"EDGE","CNN","64",0.01
4,"2021-07-09 16:10:22.888484",64.9428811073303,65.2677236795425,"0:00:00.153484",0.00773321787516276,0.153484,"EDGE","CNN","64",0.01
5,"2021-07-09 16:10:23.287414",65.0438997745514,65.3831838130951,"0:00:00.396764",0.0143820524215698,0.396764,"EDGE","CNN","64",0.01
6,"2021-07-09 16:10:23.451116",65.1717864274979,65.4800319671631,"0:00:00.152631",0.0171104192733765,0.152631,"EDGE","CNN","64",0.01
7,"2021-07-09 16:10:23.610310",65.2797552176884,65.5651749542781,"0:00:00.148132",0.0197636524836222,0.148132,"EDGE","CNN","64",0.01
8,"2021-07-09 16:10:23.779875",65.3755661547184,65.645096629858,"0:00:00.157858",0.0225897351900736,0.157858,"EDGE","CNN","64",0.01
9,"2021-07-09 16:10:23.938655",65.4678605397542,65.7238754696316,"0:00:00.147608",0.0252360661824544,0.147608,"EDGE","CNN","64",0.01
10,"2021-07-09 16:10:24.093510",65.5556987524033,65.8013840198517,"0:00:00.152450",0.0278169830640157,0.15245,"EDGE","CNN","64",0.01
11,"2021-07-09 16:10:24.245157",65.6389974247326,65.8759362047369,"0:00:00.149207",0.0303444345792135,0.149207,"EDGE","CNN","64",0.01
12,"2021-07-09 16:10:24.409361",65.7173964381218,65.9480986396472,"0:00:00.161828",0.0330811659495036,0.161828,"EDGE","CNN","64",0.01
13,"2021-07-09 16:10:24.562211",65.7943425545326,66.018897991914,"0:00:00.150520",0.0356286684672038,0.15052,"EDGE","CNN","64",0.01
14,"2021-07-09 16:10:24.714380",65.8695412193026,66.088783621788,"0:00:00.149911",0.0381648182868958,0.149911,"EDGE","CNN","64",0.01
15,"2021-07-09 16:10:24.866144",65.9417011578878,66.1563009103139,"0:00:00.149323",0.0406942168871562,0.149323,"EDGE","CNN","64",0.01
16,"2021-07-09 16:10:25.031999",66.0132367312908,66.224662899971,"0:00:00.163549",0.0434584697087606,0.163549,"EDGE","CNN","64",0.01
17,"2021-07-09 16:10:25.185202",66.0837859686683,66.2916553721708,"0:00:00.150677",0.0460118492444356,0.150677,"EDGE","CNN","64",0.01
18,"2021-07-09 16:10:25.337280",66.1531242132187,66.3577774365743,"0:00:00.149712",0.0485464851061503,0.149712,"EDGE","CNN","64",0.01
