"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","ClassificationTime","Platform","Algorithm","Size","Workload"
1,"2021-07-06 21:43:05.730164",61.7617638111115,61.9148240089417,"0:00:00.152546",0,0.152546,"EDGE","RF","8",1
2,"2021-07-06 21:43:05.844795",61.3467086553574,61.4799988269806,"0:00:00.113283",0.00191051562627157,0.113283,"EDGE","RF","8",1
3,"2021-07-06 21:43:05.956620",60.9080228805542,61.0338046550751,"0:00:00.110509",0.00377426544825236,0.110509,"EDGE","RF","8",1
4,"2021-07-06 21:43:06.070040",60.4627243876457,60.5851524472237,"0:00:00.112133",0.00566459894180298,0.112133,"EDGE","RF","8",1
5,"2021-07-06 21:43:06.182037",60.0151172161102,60.1352425575256,"0:00:00.110686",0.00753121773401896,0.110686,"EDGE","RF","8",1
6,"2021-07-06 21:43:06.293209",59.5661116043727,59.6845732927322,"0:00:00.109917",0.00938408374786377,0.109917,"EDGE","RF","8",1
7,"2021-07-06 21:43:06.405333",59.1161951337542,59.2335992200034,"0:00:00.110823",0.0112528165181478,0.110823,"EDGE","RF","8",1
8,"2021-07-06 21:43:06.517702",58.6658235788345,58.7824659049511,"0:00:00.111079",0.0131256341934204,0.111079,"EDGE","RF","8",1
9,"2021-07-06 21:43:06.629973",58.2151766353183,58.3312120702532,"0:00:00.110949",0.0149968147277832,0.110949,"EDGE","RF","8",1
10,"2021-07-06 21:43:06.741494",57.7644711971283,57.8799515724182,"0:00:00.110257",0.0168554981549581,0.110257,"EDGE","RF","8",1
11,"2021-07-06 21:43:06.853642",57.3135318105871,57.4286069869995,"0:00:00.110791",0.0187246322631836,0.110791,"EDGE","RF","8",1
12,"2021-07-06 21:43:06.966580",56.8624610304832,56.9772649010023,"0:00:00.111592",0.0206069310506185,0.111592,"EDGE","RF","8",1
13,"2021-07-06 21:43:07.080053",56.4113484162551,56.5259648286379,"0:00:00.112135",0.0224981506665548,0.112135,"EDGE","RF","8",1
14,"2021-07-06 21:43:07.193641",55.9602405173438,56.0747091429574,"0:00:00.112322",0.0243912816047668,0.112322,"EDGE","RF","8",1
15,"2021-07-06 21:43:07.305519",55.5091480731964,55.6233727455139,"0:00:00.110583",0.0262559175491333,0.110583,"EDGE","RF","8",1
16,"2021-07-06 21:43:07.419332",55.0579610913992,55.1720925420523,"0:00:00.112512",0.0281527996063232,0.112512,"EDGE","RF","8",1
17,"2021-07-06 21:43:07.530672",54.6068061800564,54.7207115257488,"0:00:00.110057",0.0300084670384725,0.110057,"EDGE","RF","8",1
18,"2021-07-06 21:43:07.642588",54.1555438836416,54.2692807118098,"0:00:00.110642",0.0318737308184306,0.110642,"EDGE","RF","8",1
19,"2021-07-06 21:43:07.755307",53.704220244759,53.8178492596275,"0:00:00.111461",0.0337523818016052,0.111461,"EDGE","RF","8",1
20,"2021-07-06 21:43:07.866387",53.252885389328,53.3663350224495,"0:00:00.109811",0.0356037139892578,0.109811,"EDGE","RF","8",1
21,"2021-07-06 21:43:07.978348",52.8014633542015,52.9147924922761,"0:00:00.110645",0.0374697327613831,0.110645,"EDGE","RF","8",1
22,"2021-07-06 21:43:08.089822",52.3500049439344,52.4632031484084,"0:00:00.110221",0.0393276333808899,0.110221,"EDGE","RF","8",1
23,"2021-07-06 21:43:08.201604",51.8984953320545,52.0115859819495,"0:00:00.110499",0.0411906639734904,0.110499,"EDGE","RF","8",1
24,"2021-07-06 21:43:08.313284",51.4469533463319,51.5599406460921,"0:00:00.110382",0.0430519978205363,0.110382,"EDGE","RF","8",1
25,"2021-07-06 21:43:08.424981",50.9953785228729,51.1082712364197,"0:00:00.110389",0.0449136177698771,0.110389,"EDGE","RF","8",1
26,"2021-07-06 21:43:08.538075",50.5437761636881,50.6566323500413,"0:00:00.111707",0.0467985153198242,0.111707,"EDGE","RF","8",1
27,"2021-07-06 21:43:08.649838",50.0921973475703,50.2049745365425,"0:00:00.110494",0.0486612319946289,0.110494,"EDGE","RF","8",1
28,"2021-07-06 21:43:08.763130",49.6405967984881,49.753353033747,"0:00:00.111960",0.0505494316418966,0.11196,"EDGE","RF","8",1
29,"2021-07-06 21:43:08.875564",49.1890249498959,49.3017327867705,"0:00:00.111126",0.0524233341217041,0.111126,"EDGE","RF","8",1
30,"2021-07-06 21:43:08.987156",48.7374534447988,48.8500888427099,"0:00:00.110296",0.0542831977208455,0.110296,"EDGE","RF","8",1
31,"2021-07-06 21:43:09.098747",48.2858556547473,48.3984218182102,"0:00:00.110250",0.056143049399058,0.11025,"EDGE","RF","8",1
32,"2021-07-06 21:43:09.210867",47.8342313840985,47.9467503800988,"0:00:00.110817",0.0580117146174113,0.110817,"EDGE","RF","8",1
33,"2021-07-06 21:43:09.322539",47.3826007843018,47.4950614625757,"0:00:00.110326",0.0598729173342387,0.110326,"EDGE","RF","8",1
34,"2021-07-06 21:43:09.433649",46.9309503050411,47.0433401079739,"0:00:00.109818",0.0617247502009074,0.109818,"EDGE","RF","8",1
35,"2021-07-06 21:43:09.545603",46.4792669704982,46.5916126796177,"0:00:00.110610",0.0635906497637431,0.11061,"EDGE","RF","8",1
36,"2021-07-06 21:43:09.656847",46.0275774995486,46.1398609744178,"0:00:00.109860",0.0654447158177694,0.10986,"EDGE","RF","8",1
37,"2021-07-06 21:43:09.769655",45.5758592309179,45.6881285809182,"0:00:00.111456",0.0673248489697774,0.111456,"EDGE","RF","8",1
38,"2021-07-06 21:43:09.882929",45.1241594678477,45.2364263848255,"0:00:00.111936",0.0692127505938212,0.111936,"EDGE","RF","8",1
39,"2021-07-06 21:43:09.994505",44.6724876623887,44.7847083348494,"0:00:00.110223",0.0710723479588826,0.110223,"EDGE","RF","8",1
40,"2021-07-06 21:43:10.106266",44.2207981586456,44.3329805254936,"0:00:00.110446",0.0729350328445435,0.110446,"EDGE","RF","8",1
41,"2021-07-06 21:43:10.218653",43.7690973165559,43.8812580632,"0:00:00.111062",0.07480814854304,0.111062,"EDGE","RF","8",1
42,"2021-07-06 21:43:10.330129",43.3174017440705,43.42952026072,"0:00:00.110142",0.0766660809516907,0.110142,"EDGE","RF","8",1
43,"2021-07-06 21:43:10.443294",42.8656886788302,42.977806884189,"0:00:00.111873",0.0785521666208903,0.111873,"EDGE","RF","8",1
44,"2021-07-06 21:43:10.555160",42.413999915123,42.5260867042975,"0:00:00.110485",0.0804165999094645,0.110485,"EDGE","RF","8",1
45,"2021-07-06 21:43:10.667022",41.9623018211789,42.0743600315518,"0:00:00.110571",0.082280965646108,0.110571,"EDGE","RF","8",1
46,"2021-07-06 21:43:10.780961",41.5105964204539,41.6226725578308,"0:00:00.112649",0.084179949760437,0.112649,"EDGE","RF","8",1
47,"2021-07-06 21:43:10.893699",41.0589288701402,41.1709961180991,"0:00:00.111386",0.0860589146614075,0.111386,"EDGE","RF","8",1
48,"2021-07-06 21:43:11.005448",40.6072720885277,40.719309369723,"0:00:00.110380",0.087921400864919,0.11038,"EDGE","RF","8",1
49,"2021-07-06 21:43:11.117383",40.1556042165172,40.2676168558549,"0:00:00.110595",0.0897869825363159,0.110595,"EDGE","RF","8",1
50,"2021-07-06 21:43:11.229209",39.7039307117462,39.8159151506424,"0:00:00.110363",0.0916507482528686,0.110363,"EDGE","RF","8",1
51,"2021-07-06 21:43:11.343280",39.252248731314,39.3642518754099,"0:00:00.112714",0.0935519337654114,0.112714,"EDGE","RF","8",1
52,"2021-07-06 21:43:11.454935",38.8006009872143,38.912576854229,"0:00:00.110349",0.0954128503799438,0.110349,"EDGE","RF","8",1
53,"2021-07-06 21:43:11.566940",38.3489409617658,38.4608964920044,"0:00:00.110666",0.0972796003023783,0.110666,"EDGE","RF","8",1
54,"2021-07-06 21:43:11.678311",37.8972758584552,38.0092010056531,"0:00:00.110078",0.0991357843081156,0.110078,"EDGE","RF","8",1
55,"2021-07-06 21:43:11.789832",37.4455947442488,37.5574931534854,"0:00:00.110174",0.100994467735291,0.110174,"EDGE","RF","8",1
56,"2021-07-06 21:43:11.901704",36.9939009376935,37.1057797670364,"0:00:00.110563",0.102859000364939,0.110563,"EDGE","RF","8",1
57,"2021-07-06 21:43:12.014918",36.5422016654098,36.6540849041521,"0:00:00.111892",0.104745900630951,0.111892,"EDGE","RF","8",1
58,"2021-07-06 21:43:12.126987",36.0905196872251,36.2023877480934,"0:00:00.110769",0.106613715489705,0.110769,"EDGE","RF","8",1
59,"2021-07-06 21:43:12.240394",35.638835009882,35.7507107136613,"0:00:00.112076",0.108503834406535,0.112076,"EDGE","RF","8",1
60,"2021-07-06 21:43:12.353694",35.1871699929237,35.2990516821543,"0:00:00.111996",0.110392165184021,0.111996,"EDGE","RF","8",1
61,"2021-07-06 21:43:12.466944",34.7355229502819,34.8474086464429,"0:00:00.111891",0.112279665470123,0.111891,"EDGE","RF","8",1
62,"2021-07-06 21:43:12.579308",34.2838908664642,34.3957664697401,"0:00:00.111021",0.114152399698893,0.111021,"EDGE","RF","8",1
63,"2021-07-06 21:43:12.691867",33.8323475481972,33.9442164141034,"0:00:00.111209",0.116028384367625,0.111209,"EDGE","RF","8",1
64,"2021-07-06 21:43:12.803512",33.3808050453663,33.4926530644298,"0:00:00.110300",0.117889134089152,0.1103,"EDGE","RF","8",1
65,"2021-07-06 21:43:12.916210",32.9292484136728,33.0410932944371,"0:00:00.111405",0.119767431418101,0.111405,"EDGE","RF","8",1
66,"2021-07-06 21:43:13.028577",32.477695089398,32.5895318154133,"0:00:00.111071",0.12164021730423,0.111071,"EDGE","RF","8",1
67,"2021-07-06 21:43:13.140269",32.0261401382845,32.1379588646675,"0:00:00.110393",0.123501749833425,0.110393,"EDGE","RF","8",1
68,"2021-07-06 21:43:13.251666",31.5745735273642,31.6863703762784,"0:00:00.110098",0.125358366966248,0.110098,"EDGE","RF","8",1
69,"2021-07-06 21:43:13.365072",31.122991434042,31.2347962648972,"0:00:00.112103",0.127248466014862,0.112103,"EDGE","RF","8",1
70,"2021-07-06 21:43:14.337224",30.6838221652167,30.7955036878586,"0:00:00.102927",0.143450999259949,0.102927,"EDGE","RF","8",1
71,"2021-07-06 21:43:15.352099",30.2570168736955,30.3685754386472,"0:00:00.102735",0.160365581512451,0.102735,"EDGE","RF","8",1
72,"2021-07-06 21:43:16.373570",29.8420865899987,29.9535880188147,"0:00:00.107207",0.177390098571777,0.107207,"EDGE","RF","8",1
73,"2021-07-06 21:43:17.383041",29.43850044355,29.549886193994,"0:00:00.102842",0.194214614232381,0.102842,"EDGE","RF","8",1
74,"2021-07-06 21:43:18.405619",29.0458718602722,29.1571892274393,"0:00:00.106112",0.211257580916087,0.106112,"EDGE","RF","8",1
75,"2021-07-06 21:43:19.419281",28.663692223231,28.7749383926392,"0:00:00.105642",0.228151949246724,0.105642,"EDGE","RF","8",1
76,"2021-07-06 21:43:20.436275",28.2915507649121,28.4027656818691,"0:00:00.108636",0.245101849238078,0.108636,"EDGE","RF","8",1
77,"2021-07-06 21:43:21.473992",27.9290708659531,28.0405467516416,"0:00:00.130926",0.262397134304047,0.130926,"EDGE","RF","8",1
78,"2021-07-06 21:43:22.464691",27.5759143921045,27.6872966839717,"0:00:00.103957",0.278908781210581,0.103957,"EDGE","RF","8",1
79,"2021-07-06 21:43:23.478632",27.2316866947126,27.342968723442,"0:00:00.103242",0.295807798703512,0.103242,"EDGE","RF","8",1
80,"2021-07-06 21:43:24.493631",26.8960716605186,27.0072415411472,"0:00:00.102096",0.312724447250366,0.102096,"EDGE","RF","8",1
81,"2021-07-06 21:43:25.508446",26.5687349813956,26.6797943380144,"0:00:00.102001",0.329638032118479,0.102001,"EDGE","RF","8",1
82,"2021-07-06 21:43:26.572235",26.2494171974136,26.3609214119795,"0:00:00.147171",0.347367850939433,0.147171,"EDGE","RF","8",1
83,"2021-07-06 21:43:27.540412",25.9377586927759,26.0491609372288,"0:00:00.102830",0.36350413163503,0.10283,"EDGE","RF","8",1
84,"2021-07-06 21:43:28.556006",25.6335132349105,25.7448233451162,"0:00:00.103448",0.380430698394775,0.103448,"EDGE","RF","8",1
85,"2021-07-06 21:43:29.632900",25.3371540406171,25.4483678256764,"0:00:00.102909",0.398378932476044,0.102909,"EDGE","RF","8",1
86,"2021-07-06 21:43:30.651912",25.0477269860201,25.1588463173356,"0:00:00.102878",0.415362465381622,0.102878,"EDGE","RF","8",1
87,"2021-07-06 21:43:31.692670",24.7649241069268,24.8762697899479,"0:00:00.130380",0.432708434263865,0.13038,"EDGE","RF","8",1
88,"2021-07-06 21:43:32.619405",24.4878363609314,24.59910568324,"0:00:00.104408",0.448154016335805,0.104408,"EDGE","RF","8",1
89,"2021-07-06 21:43:33.697451",24.2176718363601,24.328871376059,"0:00:00.104841",0.466121451059977,0.104841,"EDGE","RF","8",1
90,"2021-07-06 21:43:34.716728",23.953506231308,24.0646835565567,"0:00:00.108980",0.483109398682912,0.10898,"EDGE","RF","8",1
91,"2021-07-06 21:43:35.728499",23.6951495395912,23.8062600486881,"0:00:00.104866",0.499972248077393,0.104866,"EDGE","RF","8",1
92,"2021-07-06 21:43:36.787984",23.4424534776936,23.5539314850517,"0:00:00.144548",0.517630330721537,0.144548,"EDGE","RF","8",1
93,"2021-07-06 21:43:37.695992",23.1944938013631,23.3058725915929,"0:00:00.102032",0.532763799031576,0.102032,"EDGE","RF","8",1
94,"2021-07-06 21:43:38.713107",22.9518311962168,23.0631076807671,"0:00:00.101545",0.549715717633565,0.101545,"EDGE","RF","8",1
95,"2021-07-06 21:43:39.728102",22.7142514655465,22.8254473711315,"0:00:00.103407",0.566632298628489,0.103407,"EDGE","RF","8",1
96,"2021-07-06 21:43:40.742097",22.4816175500552,22.5927216112614,"0:00:00.102135",0.583532214164734,0.102135,"EDGE","RF","8",1
97,"2021-07-06 21:43:41.811608",22.25378956254,22.3653484668928,"0:00:00.154991",0.601357400417328,0.154991,"EDGE","RF","8",1
98,"2021-07-06 21:43:42.777938",22.0306077392734,22.1421143278784,"0:00:00.106213",0.61746289730072,0.106213,"EDGE","RF","8",1
99,"2021-07-06 21:43:43.794476",21.8119737764802,21.9233998024102,"0:00:00.103304",0.634405199686686,0.103304,"EDGE","RF","8",1
100,"2021-07-06 21:43:44.811065",21.5976803684235,21.7090695977211,"0:00:00.107526",0.651348348458608,0.107526,"EDGE","RF","8",1
101,"2021-07-06 21:43:45.826516",21.3876403322314,21.4989819101768,"0:00:00.106352",0.668272531032562,0.106352,"EDGE","RF","8",1
102,"2021-07-06 21:43:46.850964",21.1817020458334,21.2930987512364,"0:00:00.116735",0.685346666971842,0.116735,"EDGE","RF","8",1
103,"2021-07-06 21:43:47.906076",20.9797964790492,21.0915986264794,"0:00:00.152753",0.702931865056356,0.152753,"EDGE","RF","8",1
104,"2021-07-06 21:43:48.871696",20.7817417772917,20.8934929256256,"0:00:00.106281",0.719025532404582,0.106281,"EDGE","RF","8",1
105,"2021-07-06 21:43:49.881822",20.5874549184527,20.6991088367644,"0:00:00.101322",0.735860967636108,0.101322,"EDGE","RF","8",1
106,"2021-07-06 21:43:50.899559",20.3968488405336,20.5084123139112,"0:00:00.101857",0.752823249499003,0.101857,"EDGE","RF","8",1
107,"2021-07-06 21:43:51.927215",20.2099123669562,20.3213932581037,"0:00:00.102509",0.769950850804647,0.102509,"EDGE","RF","8",1
108,"2021-07-06 21:43:53.017775",20.0266344105756,20.13853167163,"0:00:00.156061",0.788126850128174,0.156061,"EDGE","RF","8",1
109,"2021-07-06 21:43:53.949408",19.8464348884897,19.9582550853764,"0:00:00.103203",0.803654066721598,0.103203,"EDGE","RF","8",1
110,"2021-07-06 21:43:54.969925",19.6694959510456,19.7813008091666,"0:00:00.109896",0.820662681261698,0.109896,"EDGE","RF","8",1
111,"2021-07-06 21:43:55.982206",19.4957634242805,19.6075052205507,"0:00:00.104595",0.837534034252167,0.104595,"EDGE","RF","8",1
112,"2021-07-06 21:43:56.991899",19.3251021206379,19.4367604149239,"0:00:00.102134",0.85436224937439,0.102134,"EDGE","RF","8",1
113,"2021-07-06 21:43:58.062501",19.1574601325314,19.2695229749764,"0:00:00.157138",0.87220561504364,0.157138,"EDGE","RF","8",1
114,"2021-07-06 21:43:59.024709",18.992773530776,19.1047527831897,"0:00:00.102320",0.888242415587107,0.10232,"EDGE","RF","8",1
115,"2021-07-06 21:44:00.046351",18.8309995278068,18.9429007385088,"0:00:00.102791",0.905269781748454,0.102791,"EDGE","RF","8",1
116,"2021-07-06 21:44:01.045521",18.6719064342565,18.7837405204773,"0:00:00.103900",0.92192261616389,0.1039,"EDGE","RF","8",1
117,"2021-07-06 21:44:02.064197",18.5155722891164,18.6273273606586,"0:00:00.102369",0.938900550206502,0.102369,"EDGE","RF","8",1
118,"2021-07-06 21:44:03.173088",18.3622297412258,18.4743559299889,"0:00:00.155332",0.957382067044576,0.155332,"EDGE","RF","8",1
119,"2021-07-06 21:44:04.081676",18.211102347414,18.3231623292971,"0:00:00.104024",0.972525199254354,0.104024,"EDGE","RF","8",1
120,"2021-07-06 21:44:05.099708",18.0624978144964,18.1745089173317,"0:00:00.105961",0.989492400487264,0.105961,"EDGE","RF","8",1
121,"2021-07-06 21:44:06.111408",17.9163383747921,18.0282803409356,"0:00:00.103410",1.00635406573613,0.10341,"EDGE","RF","8",1
122,"2021-07-06 21:44:07.132755",17.7726158157724,17.8844961690121,"0:00:00.104226",1.02337651650111,0.104226,"EDGE","RF","8",1
123,"2021-07-06 21:44:08.148083",17.6312338801903,17.7430476134386,"0:00:00.103449",1.04029864867528,0.103449,"EDGE","RF","8",1
124,"2021-07-06 21:44:09.224417",17.4921364707332,17.6043704921199,"0:00:00.163522",1.05823754866918,0.163522,"EDGE","RF","8",1
125,"2021-07-06 21:44:10.188037",17.3553230400085,17.467496301651,"0:00:00.104392",1.0742978811264,0.104392,"EDGE","RF","8",1
126,"2021-07-06 21:44:11.195287",17.2206187796971,17.3327286678647,"0:00:00.103969",1.0910853823026,0.103969,"EDGE","RF","8",1
127,"2021-07-06 21:44:12.212334",17.0880479512252,17.2000948012344,"0:00:00.103889",1.1080361644427,0.103889,"EDGE","RF","8",1
128,"2021-07-06 21:44:13.225523",16.9575294367969,17.0695143621415,"0:00:00.103900",1.12492264906565,0.1039,"EDGE","RF","8",1
129,"2021-07-06 21:44:14.295888",16.8290495133215,16.9413832287456,"0:00:00.156756",1.14276206493378,0.156756,"EDGE","RF","8",1
130,"2021-07-06 21:44:15.260942",16.7025494997318,16.8148344058257,"0:00:00.105754",1.15884629885356,0.105754,"EDGE","RF","8",1
131,"2021-07-06 21:44:16.275297",16.5779725631685,16.6902082348598,"0:00:00.105575",1.17575221459071,0.105575,"EDGE","RF","8",1
132,"2021-07-06 21:44:17.290550",16.4552895878301,16.5674678773591,"0:00:00.104424",1.19267309904099,0.104424,"EDGE","RF","8",1
133,"2021-07-06 21:44:18.306014",16.3344648009852,16.4465720097821,"0:00:00.102512",1.2095975001653,0.102512,"EDGE","RF","8",1
134,"2021-07-06 21:44:19.356288",16.2154298842843,16.3277384131702,"0:00:00.138856",1.22710206508636,0.138856,"EDGE","RF","8",1
135,"2021-07-06 21:44:20.338520",16.0981530260157,16.2104193793403,"0:00:00.106386",1.24347259998322,0.106386,"EDGE","RF","8",1
136,"2021-07-06 21:44:21.354052",15.9826009536491,16.0948250083362,"0:00:00.106298",1.26039813359578,0.106298,"EDGE","RF","8",1
137,"2021-07-06 21:44:22.369943",15.868768947838,15.9809203321916,"0:00:00.102054",1.27732964754105,0.102054,"EDGE","RF","8",1
138,"2021-07-06 21:44:23.383130",15.756565992383,15.8686491769293,"0:00:00.102520",1.29421610037486,0.10252,"EDGE","RF","8",1
139,"2021-07-06 21:44:24.410484",15.645981375262,15.7580769216414,"0:00:00.113568",1.31133866707484,0.113568,"EDGE","RF","8",1
140,"2021-07-06 21:44:25.476625",15.5369824171066,15.6494464874268,"0:00:00.163264",1.3291076819102,0.163264,"EDGE","RF","8",1
141,"2021-07-06 21:44:26.432835",15.4295124483447,15.5419357364059,"0:00:00.106495",1.34504451751709,0.106495,"EDGE","RF","8",1
142,"2021-07-06 21:44:27.444794",15.3235473800713,15.4359135829227,"0:00:00.104100",1.36191049814224,0.1041,"EDGE","RF","8",1
143,"2021-07-06 21:44:28.468256",15.2190730755146,15.3314291197103,"0:00:00.110696",1.37896819909414,0.110696,"EDGE","RF","8",1
144,"2021-07-06 21:44:29.476194",15.1160389151838,15.2283428808053,"0:00:00.104657",1.39576716423035,0.104657,"EDGE","RF","8",1
145,"2021-07-06 21:44:30.549032",15.0144482316642,15.1270733241377,"0:00:00.158645",1.41364779869715,0.158645,"EDGE","RF","8",1
146,"2021-07-06 21:44:31.496441",14.9142299482267,15.026830784262,"0:00:00.108866",1.42943794727325,0.108866,"EDGE","RF","8",1
147,"2021-07-06 21:44:32.511428",14.8153890395651,14.9279481602364,"0:00:00.106250",1.4463544011116,0.10625,"EDGE","RF","8",1
148,"2021-07-06 21:44:33.526391",14.7178733816018,14.8303970211261,"0:00:00.107091",1.46327044963837,0.107091,"EDGE","RF","8",1
149,"2021-07-06 21:44:34.545349",14.6216709085759,14.73417712058,"0:00:00.109714",1.48025308052699,0.109714,"EDGE","RF","8",1
150,"2021-07-06 21:44:35.593404",14.5267485380173,14.6394566249847,"0:00:00.142555",1.49772066672643,0.142555,"EDGE","RF","8",1
151,"2021-07-06 21:44:36.573303",14.4330978077768,14.5457555474035,"0:00:00.104867",1.51405231555303,0.104867,"EDGE","RF","8",1
152,"2021-07-06 21:44:37.586546",14.3406702531011,14.4532718909414,"0:00:00.103893",1.5309396982193,0.103893,"EDGE","RF","8",1
153,"2021-07-06 21:44:38.599172",14.2494436136258,14.3619777891371,"0:00:00.102062",1.54781680107117,0.102062,"EDGE","RF","8",1
154,"2021-07-06 21:44:39.624512",14.1593992090844,14.271932335643,"0:00:00.112155",1.56490579843521,0.112155,"EDGE","RF","8",1
155,"2021-07-06 21:44:40.643774",14.0705219284181,14.1830716794537,"0:00:00.114863",1.58189349969228,0.114863,"EDGE","RF","8",1
156,"2021-07-06 21:44:41.652480",13.9828105691152,14.0953071377216,"0:00:00.104048",1.59870526393255,0.104048,"EDGE","RF","8",1
157,"2021-07-06 21:44:42.663621",13.8961880465222,14.0086323000064,"0:00:00.104065",1.61555761496226,0.104065,"EDGE","RF","8",1
158,"2021-07-06 21:44:43.678221",13.8106645406047,13.9230482834804,"0:00:00.102666",1.6324676156044,0.102666,"EDGE","RF","8",1
159,"2021-07-06 21:44:44.694341",13.7262211670666,13.8385441213284,"0:00:00.102499",1.64940294822057,0.102499,"EDGE","RF","8",1
160,"2021-07-06 21:44:45.711226",13.6428289830685,13.7551043525338,"0:00:00.104499",1.66635103225708,0.104499,"EDGE","RF","8",1
161,"2021-07-06 21:44:46.790692",13.5604920194756,13.6730978103898,"0:00:00.165009",1.68434213399887,0.165009,"EDGE","RF","8",1
162,"2021-07-06 21:44:47.742644",13.4791649300375,13.5917107720434,"0:00:00.102653",1.70020800034205,0.102653,"EDGE","RF","8",1
163,"2021-07-06 21:44:48.807574",13.3991238047009,13.5116251655883,"0:00:00.104930",1.71795683304469,0.10493,"EDGE","RF","8",1
164,"2021-07-06 21:44:49.768613",13.3197412171015,13.4321835259112,"0:00:00.102451",1.7339741508166,0.102451,"EDGE","RF","8",1
165,"2021-07-06 21:44:50.896246",13.2419980439273,13.354383874662,"0:00:00.102913",1.75276803175608,0.102913,"EDGE","RF","8",1
166,"2021-07-06 21:44:51.858568",13.1645377845649,13.2772005523544,"0:00:00.158120",1.7688067317009,0.15812,"EDGE","RF","8",1
167,"2021-07-06 21:44:52.818905",13.0880088177984,13.2006107847134,"0:00:00.102293",1.78481235106786,0.102293,"EDGE","RF","8",1
168,"2021-07-06 21:44:53.856509",13.0124088568347,13.1250638294788,"0:00:00.121269",1.80210574865341,0.121269,"EDGE","RF","8",1
169,"2021-07-06 21:44:54.856189",12.937688972823,13.0503165806539,"0:00:00.107812",1.81876708269119,0.107812,"EDGE","RF","8",1
170,"2021-07-06 21:44:55.864034",12.8638405687669,12.9764033135246,"0:00:00.101366",1.83556449810664,0.101366,"EDGE","RF","8",1
171,"2021-07-06 21:44:56.931798",12.7908609457183,12.9036585183171,"0:00:00.152490",1.85336056550344,0.15249,"EDGE","RF","8",1
172,"2021-07-06 21:44:57.887710",12.7187298106593,12.831472669923,"0:00:00.103190",1.8692924340566,0.10319,"EDGE","RF","8",1
173,"2021-07-06 21:44:58.903995",12.6474308402552,12.7601253200818,"0:00:00.104158",1.88623051643372,0.104158,"EDGE","RF","8",1
174,"2021-07-06 21:44:59.925644",12.5769486769863,12.6896328693149,"0:00:00.110685",1.90325799783071,0.110685,"EDGE","RF","8",1
175,"2021-07-06 21:45:00.930784",12.5072494806562,12.6198863397326,"0:00:00.104202",1.92001033226649,0.104202,"EDGE","RF","8",1
176,"2021-07-06 21:45:01.945693",12.4383375725963,12.550928413868,"0:00:00.104329",1.93692548274994,0.104329,"EDGE","RF","8",1
177,"2021-07-06 21:45:03.020020",12.3702155910643,12.4830815495744,"0:00:00.160829",1.95483093261719,0.160829,"EDGE","RF","8",1
