"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","ClassificationTime","Platform","Algorithm","Size","Workload"
1,"2021-06-30 14:39:22.906693",64.1119346618652,64.2709023952484,"0:00:00.158593",0,0.158593,"EDGE","RF","32",0.1
2,"2021-06-30 14:39:23.017561",64.0667661428452,64.2010554075241,"0:00:00.109368",0.0018477996190389,0.109368,"EDGE","RF","32",0.1
3,"2021-06-30 14:39:23.127061",64.064670642217,64.1902827421824,"0:00:00.108015",0.00367279847462972,0.108015,"EDGE","RF","32",0.1
4,"2021-06-30 14:39:23.238657",64.0634877681732,64.1852750778198,"0:00:00.110055",0.00553273359934489,0.110055,"EDGE","RF","32",0.1
5,"2021-06-30 14:39:23.349922",64.0622379302979,64.1816797733307,"0:00:00.109805",0.00738714933395386,0.109805,"EDGE","RF","32",0.1
6,"2021-06-30 14:39:23.460035",64.0597247680028,64.1774062712987,"0:00:00.108624",0.00922236839930216,0.108624,"EDGE","RF","32",0.1
7,"2021-06-30 14:39:23.570353",64.0549462182181,64.1713900566101,"0:00:00.108760",0.0110610008239746,0.10876,"EDGE","RF","32",0.1
8,"2021-06-30 14:39:23.679993",64.0556061267853,64.1710480153561,"0:00:00.108178",0.0128883322079976,0.108178,"EDGE","RF","32",0.1
9,"2021-06-30 14:39:23.788779",64.0530280272166,64.167589770423,"0:00:00.107263",0.0147014339764913,0.107263,"EDGE","RF","32",0.1
10,"2021-06-30 14:39:23.897600",64.0535007476807,64.1673683166504,"0:00:00.107367",0.0165151158968608,0.107367,"EDGE","RF","32",0.1
11,"2021-06-30 14:39:24.007157",64.0504894256592,64.1638513911854,"0:00:00.108050",0.018341068426768,0.10805,"EDGE","RF","32",0.1
12,"2021-06-30 14:39:24.119830",64.0508482058843,64.1640509963036,"0:00:00.111197",0.0202189485232035,0.111197,"EDGE","RF","32",0.1
13,"2021-06-30 14:39:24.229477",64.0516615280738,64.1644944961254,"0:00:00.108138",0.0220463991165161,0.108138,"EDGE","RF","32",0.1
14,"2021-06-30 14:39:24.339609",64.052466750145,64.1650153739112,"0:00:00.108600",0.0238819320996602,0.1086,"EDGE","RF","32",0.1
15,"2021-06-30 14:39:24.448804",64.0523741086324,64.1646181583405,"0:00:00.107730",0.0257018486658732,0.10773,"EDGE","RF","32",0.1
16,"2021-06-30 14:39:24.558460",64.052059262991,64.1640621423721,"0:00:00.108133",0.0275294502576192,0.108133,"EDGE","RF","32",0.1
17,"2021-06-30 14:39:24.667664",64.0502823661355,64.1620484660654,"0:00:00.107727",0.0293495178222656,0.107727,"EDGE","RF","32",0.1
18,"2021-06-30 14:39:24.777370",64.0506840414471,64.1622676319546,"0:00:00.108224",0.0311779499053955,0.108224,"EDGE","RF","32",0.1
19,"2021-06-30 14:39:24.886422",64.0493872416647,64.1607705793883,"0:00:00.107518",0.0329954822858175,0.107518,"EDGE","RF","32",0.1
20,"2021-06-30 14:39:24.995304",64.0481302499771,64.1593279957771,"0:00:00.107414",0.0348101854324341,0.107414,"EDGE","RF","32",0.1
21,"2021-06-30 14:39:25.104678",64.0470548811413,64.1581056685675,"0:00:00.107851",0.0366330822308858,0.107851,"EDGE","RF","32",0.1
22,"2021-06-30 14:39:25.216658",64.047520832582,64.1585584878922,"0:00:00.110502",0.0384994188944499,0.110502,"EDGE","RF","32",0.1
23,"2021-06-30 14:39:25.325525",64.0474685689677,64.1583574751149,"0:00:00.107367",0.0403138677279154,0.107367,"EDGE","RF","32",0.1
24,"2021-06-30 14:39:25.435314",64.0472729206085,64.1580634117126,"0:00:00.108272",0.0421436826388041,0.108272,"EDGE","RF","32",0.1
25,"2021-06-30 14:39:25.544658",64.0464155483246,64.1570995235443,"0:00:00.107879",0.0439660827318827,0.107879,"EDGE","RF","32",0.1
26,"2021-06-30 14:39:25.654050",64.0453870571577,64.1559729117614,"0:00:00.107878",0.0457892855008443,0.107878,"EDGE","RF","32",0.1
27,"2021-06-30 14:39:25.766394",64.0438622721919,64.1544661875124,"0:00:00.110818",0.0476616819699605,0.110818,"EDGE","RF","32",0.1
28,"2021-06-30 14:39:25.875653",64.0425025224686,64.153015264443,"0:00:00.107791",0.0494826674461365,0.107791,"EDGE","RF","32",0.1
29,"2021-06-30 14:39:25.985332",64.0409052289765,64.1513468725928,"0:00:00.108193",0.0513106505076091,0.108193,"EDGE","RF","32",0.1
30,"2021-06-30 14:39:26.095301",64.0404439528783,64.1508264541626,"0:00:00.108427",0.0531434655189514,0.108427,"EDGE","RF","32",0.1
31,"2021-06-30 14:39:26.204229",64.0399045252031,64.1502014052483,"0:00:00.107473",0.0549589355786641,0.107473,"EDGE","RF","32",0.1
32,"2021-06-30 14:39:26.313843",64.0379911586642,64.1482288688421,"0:00:00.108150",0.0567858338356018,0.10815,"EDGE","RF","32",0.1
33,"2021-06-30 14:39:26.423282",64.0357305208842,64.1459066145348,"0:00:00.107953",0.0586098154385885,0.107953,"EDGE","RF","32",0.1
34,"2021-06-30 14:39:26.532479",64.0332347014371,64.1433466743021,"0:00:00.107742",0.0604297677675883,0.107742,"EDGE","RF","32",0.1
35,"2021-06-30 14:39:26.643536",64.031288766861,64.1413926942008,"0:00:00.109532",0.0622807184855143,0.109532,"EDGE","RF","32",0.1
36,"2021-06-30 14:39:26.752774",64.0295282734765,64.1395738257302,"0:00:00.107767",0.0641013503074646,0.107767,"EDGE","RF","32",0.1
37,"2021-06-30 14:39:26.862655",64.0274062929927,64.1374125738402,"0:00:00.108335",0.0659326990445455,0.108335,"EDGE","RF","32",0.1
38,"2021-06-30 14:39:26.975492",64.025582219425,64.1356311973773,"0:00:00.111373",0.0678133169809977,0.111373,"EDGE","RF","32",0.1
39,"2021-06-30 14:39:27.084768",64.0241619562491,64.1341603658138,"0:00:00.107821",0.0696345845858256,0.107821,"EDGE","RF","32",0.1
40,"2021-06-30 14:39:27.194390",64.0226865530014,64.1326450645924,"0:00:00.108111",0.0714616179466248,0.108111,"EDGE","RF","32",0.1
41,"2021-06-30 14:39:27.303981",64.0211051847877,64.131025378297,"0:00:00.108134",0.0732881347338359,0.108134,"EDGE","RF","32",0.1
42,"2021-06-30 14:39:27.415861",64.0197652464821,64.1297034592856,"0:00:00.110442",0.0751527984937032,0.110442,"EDGE","RF","32",0.1
43,"2021-06-30 14:39:27.528980",64.0184776117635,64.1284627193628,"0:00:00.111723",0.0770381172498067,0.111723,"EDGE","RF","32",0.1
