"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","ClassificationTime","Platform","Algorithm","Size","Workload"
1,"2021-07-09 17:25:15.894218",61.2650475502014,62.0938782691956,"0:00:00.828397",0,0.828397,"EDGE","CNN","32",0.01
2,"2021-07-09 17:25:16.048509",61.6236135959625,62.1125512123108,"0:00:00.148771",0.00257151524225871,0.148771,"EDGE","CNN","32",0.01
3,"2021-07-09 17:25:16.190037",61.780757188797,62.1533158620199,"0:00:00.139542",0.00493031740188599,0.139542,"EDGE","CNN","32",0.01
4,"2021-07-09 17:25:16.330827",61.8886802792549,62.2028979659081,"0:00:00.138926",0.00727681716283162,0.138926,"EDGE","CNN","32",0.01
5,"2021-07-09 17:25:16.723429",61.9806091308594,62.3083562374115,"0:00:00.381599",0.0138201832771301,0.381599,"EDGE","CNN","32",0.01
6,"2021-07-09 17:25:16.868383",62.1049474477768,62.4004898866018,"0:00:00.134192",0.0162360827128092,0.134192,"EDGE","CNN","32",0.01
7,"2021-07-09 17:25:17.008131",62.2110819135393,62.4841250351497,"0:00:00.137779",0.0185652176539103,0.137779,"EDGE","CNN","32",0.01
8,"2021-07-09 17:25:17.156300",62.3057661950588,62.562991797924,"0:00:00.146205",0.0210347016652425,0.146205,"EDGE","CNN","32",0.01
9,"2021-07-09 17:25:17.297487",62.3945439921485,62.6386829747094,"0:00:00.139178",0.0233878175417582,0.139178,"EDGE","CNN","32",0.01
10,"2021-07-09 17:25:17.437673",62.4778865814209,62.7114639043808,"0:00:00.138263",0.0257242520650228,0.138263,"EDGE","CNN","32",0.01
11,"2021-07-09 17:25:17.577500",62.557274016467,62.7821801142259,"0:00:00.137941",0.0280547022819519,0.137941,"EDGE","CNN","32",0.01
12,"2021-07-09 17:25:17.731427",62.6315858364105,62.8504362901052,"0:00:00.151973",0.0306201497713725,0.151973,"EDGE","CNN","32",0.01
13,"2021-07-09 17:25:17.880215",62.7044239227588,62.9171028137207,"0:00:00.138349",0.0330999493598938,0.138349,"EDGE","CNN","32",0.01
14,"2021-07-09 17:25:18.020412",62.7760927336557,62.9834730454854,"0:00:00.138264",0.0354365666707357,0.138264,"EDGE","CNN","32",0.01
15,"2021-07-09 17:25:18.161601",62.8463552792867,63.0492064634959,"0:00:00.139177",0.0377897183100383,0.139177,"EDGE","CNN","32",0.01
16,"2021-07-09 17:25:18.315602",62.9156592339277,63.1153480559587,"0:00:00.151983",0.0403564016024272,0.151983,"EDGE","CNN","32",0.01
17,"2021-07-09 17:25:18.459820",62.9838070448707,63.1801368769477,"0:00:00.142322",0.0427600344022115,0.142322,"EDGE","CNN","32",0.01
18,"2021-07-09 17:25:18.600414",63.0510095755259,63.2441491815779,"0:00:00.138659",0.0451032678286235,0.138659,"EDGE","CNN","32",0.01
19,"2021-07-09 17:25:18.741977",63.1172746357165,63.3076131092875,"0:00:00.139645",0.0474626501401265,0.139645,"EDGE","CNN","32",0.01
20,"2021-07-09 17:25:18.901631",63.1831670641899,63.3714590907097,"0:00:00.149156",0.0501235524813334,0.149156,"EDGE","CNN","32",0.01
21,"2021-07-09 17:25:19.042127",63.2495507058643,63.435489098231,"0:00:00.138598",0.0524651487668355,0.138598,"EDGE","CNN","32",0.01
22,"2021-07-09 17:25:19.182373",63.3157902956009,63.499574249441,"0:00:00.138289",0.0548025846481323,0.138289,"EDGE","CNN","32",0.01
23,"2021-07-09 17:25:19.333011",63.3818439608035,63.5641117717909,"0:00:00.148645",0.0573132157325745,0.148645,"EDGE","CNN","32",0.01
24,"2021-07-09 17:25:19.475905",63.4480454425017,63.628604521354,"0:00:00.141009",0.059694782892863,0.141009,"EDGE","CNN","32",0.01
25,"2021-07-09 17:25:19.619378",63.5140648746491,63.6930771255493,"0:00:00.141625",0.0620860020319621,0.141625,"EDGE","CNN","32",0.01
