"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","ClassificationTime","Platform","Algorithm","Size","Workload"
1,"2021-07-06 19:45:42.888978",63.0671510696411,63.2106230258942,"0:00:00.143072",0,0.143072,"EDGE","RF","8",0.25
2,"2021-07-06 19:45:42.995973",63.0145153999329,63.1391613483429,"0:00:00.105593",0.00178325176239014,0.105593,"EDGE","RF","8",0.25
3,"2021-07-06 19:45:43.102080",62.9440542856852,63.0621694723765,"0:00:00.104796",0.00355170170466105,0.104796,"EDGE","RF","8",0.25
4,"2021-07-06 19:45:43.208160",62.8689455986023,62.9837899804115,"0:00:00.104790",0.00531969865163167,0.10479,"EDGE","RF","8",0.25
5,"2021-07-06 19:45:43.313871",62.7919821739197,62.9047784805298,"0:00:00.104362",0.00708154837290446,0.104362,"EDGE","RF","8",0.25
6,"2021-07-06 19:45:43.421504",62.7140133778254,62.8257761398951,"0:00:00.106361",0.00887543360392253,0.106361,"EDGE","RF","8",0.25
7,"2021-07-06 19:45:43.527733",62.6357615334647,62.7465759686061,"0:00:00.104884",0.0106459180514018,0.104884,"EDGE","RF","8",0.25
8,"2021-07-06 19:45:43.633877",62.5571425557137,62.6672387421131,"0:00:00.104828",0.0124149839083354,0.104828,"EDGE","RF","8",0.25
9,"2021-07-06 19:45:43.740756",62.4782809681363,62.5878972477383,"0:00:00.105536",0.0141963005065918,0.105536,"EDGE","RF","8",0.25
10,"2021-07-06 19:45:43.847174",62.3993164300919,62.5085036039352,"0:00:00.105060",0.0159699320793152,0.10506,"EDGE","RF","8",0.25
11,"2021-07-06 19:45:43.953425",62.3202344070781,62.4290580966256,"0:00:00.104949",0.0177407821019491,0.104949,"EDGE","RF","8",0.25
12,"2021-07-06 19:45:44.060279",62.2410558263461,62.3496227860451,"0:00:00.105496",0.0195216814676921,0.105496,"EDGE","RF","8",0.25
13,"2021-07-06 19:45:44.166699",62.1629578700432,62.2712781245892,"0:00:00.105120",0.0212953488032023,0.10512,"EDGE","RF","8",0.25
14,"2021-07-06 19:45:44.274519",62.0846483707428,62.192853978702,"0:00:00.106474",0.0230923493703206,0.106474,"EDGE","RF","8",0.25
15,"2021-07-06 19:45:44.380998",62.0062603632609,62.1142774422963,"0:00:00.105138",0.0248669981956482,0.105138,"EDGE","RF","8",0.25
16,"2021-07-06 19:45:44.487490",61.9277217388153,62.0355777740479,"0:00:00.105160",0.0266418655713399,0.10516,"EDGE","RF","8",0.25
17,"2021-07-06 19:45:44.595320",61.8478116287905,61.9556041745579,"0:00:00.106542",0.0284390330314636,0.106542,"EDGE","RF","8",0.25
18,"2021-07-06 19:45:44.702006",61.7698626120885,61.8775328000387,"0:00:00.105343",0.0302171349525452,0.105343,"EDGE","RF","8",0.25
19,"2021-07-06 19:45:44.808637",61.6917547426726,61.7993137083556,"0:00:00.105323",0.0319943149884542,0.105323,"EDGE","RF","8",0.25
20,"2021-07-06 19:45:44.914909",61.6135074973106,61.7209490537643,"0:00:00.104968",0.0337655146916707,0.104968,"EDGE","RF","8",0.25
21,"2021-07-06 19:45:45.022434",61.5351250852857,61.6425195648557,"0:00:00.106163",0.0355575998624166,0.106163,"EDGE","RF","8",0.25
22,"2021-07-06 19:45:45.128623",61.4566817500375,61.5639734484933,"0:00:00.104895",0.0373274167378743,0.104895,"EDGE","RF","8",0.25
23,"2021-07-06 19:45:45.235156",61.3781293889751,61.4853407403697,"0:00:00.105211",0.0391029675801595,0.105211,"EDGE","RF","8",0.25
24,"2021-07-06 19:45:45.341873",61.2994932134946,61.4066389600436,"0:00:00.105395",0.0408815821011861,0.105395,"EDGE","RF","8",0.25
25,"2021-07-06 19:45:45.448719",61.2207921314239,61.3278834438324,"0:00:00.105543",0.0426623503367106,0.105543,"EDGE","RF","8",0.25
26,"2021-07-06 19:45:45.554951",61.1420401518161,61.2490555414787,"0:00:00.104878",0.0444328824679057,0.104878,"EDGE","RF","8",0.25
27,"2021-07-06 19:45:45.661705",61.0632168628551,61.1701831287808,"0:00:00.105452",0.046212116877238,0.105452,"EDGE","RF","8",0.25
28,"2021-07-06 19:45:45.767706",60.9845847232001,61.0914773089545,"0:00:00.104672",0.0479787985483805,0.104672,"EDGE","RF","8",0.25
29,"2021-07-06 19:45:45.874216",60.906490432805,61.0133332630684,"0:00:00.105215",0.0497539679209391,0.105215,"EDGE","RF","8",0.25
30,"2021-07-06 19:45:45.982233",60.8283004760742,60.9351457516352,"0:00:00.106678",0.0515542507171631,0.106678,"EDGE","RF","8",0.25
31,"2021-07-06 19:45:46.088621",60.7500713102279,60.8568656213822,"0:00:00.105024",0.0533273816108704,0.105024,"EDGE","RF","8",0.25
32,"2021-07-06 19:45:46.194812",60.6720481663942,60.7787897139788,"0:00:00.104868",0.055097234249115,0.104868,"EDGE","RF","8",0.25
33,"2021-07-06 19:45:46.301643",60.5939218564467,60.7006340171352,"0:00:00.105528",0.0568777481714884,0.105528,"EDGE","RF","8",0.25
34,"2021-07-06 19:45:46.408300",60.5157207250595,60.622398131034,"0:00:00.105291",0.0586553653081258,0.105291,"EDGE","RF","8",0.25
35,"2021-07-06 19:45:46.514794",60.4378562450409,60.5444975035531,"0:00:00.105170",0.0604302684466044,0.10517,"EDGE","RF","8",0.25
36,"2021-07-06 19:45:46.621399",60.3600250482559,60.4666350483894,"0:00:00.105276",0.0622070153554281,0.105276,"EDGE","RF","8",0.25
37,"2021-07-06 19:45:46.727933",60.2819470006066,60.3885243003433,"0:00:00.105155",0.0639825820922852,0.105155,"EDGE","RF","8",0.25
38,"2021-07-06 19:45:46.834105",60.2038116204111,60.3103486926932,"0:00:00.104804",0.065752116839091,0.104804,"EDGE","RF","8",0.25
39,"2021-07-06 19:45:46.942027",60.1260939867069,60.2326384385427,"0:00:00.106583",0.0675508181254069,0.106583,"EDGE","RF","8",0.25
40,"2021-07-06 19:45:47.049234",60.0483192205429,60.1548538923264,"0:00:00.105924",0.0693375984827677,0.105924,"EDGE","RF","8",0.25
41,"2021-07-06 19:45:47.155715",59.9703021398405,60.076807638494,"0:00:00.105101",0.0711122830708822,0.105101,"EDGE","RF","8",0.25
42,"2021-07-06 19:45:47.262056",59.8926097041085,59.9990854320072,"0:00:00.105018",0.0728846351305644,0.105018,"EDGE","RF","8",0.25
43,"2021-07-06 19:45:47.368453",59.8150366073431,59.9214854018633,"0:00:00.105077",0.0746579170227051,0.105077,"EDGE","RF","8",0.25
