"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","ClassificationTime","Platform","Algorithm","Size","Workload"
1,"2021-07-08 10:04:33.604668",41.4951732158661,42.5495493412018,"0:00:01.053943",0,0.053943,"EDGE","CNN","64",1
2,"2021-07-08 10:04:33.746646",41.5418286323547,42.1391621828079,"0:00:00.140033",0.00236630042394002,0.140033,"EDGE","CNN","64",1
3,"2021-07-08 10:04:33.886453",41.2691931724548,41.7134309609731,"0:00:00.137806",0.0046964168548584,0.137806,"EDGE","CNN","64",1
4,"2021-07-08 10:04:34.027061",40.9186214804649,41.2865179181099,"0:00:00.138574",0.00703988472620646,0.138574,"EDGE","CNN","64",1
5,"2021-07-08 10:04:34.414862",40.5328206062317,40.9043370246887,"0:00:00.385741",0.0135032335917155,0.385741,"EDGE","CNN","64",1
6,"2021-07-08 10:04:34.553779",40.1714629332225,40.5039289792379,"0:00:00.136981",0.0158185164133708,0.136981,"EDGE","CNN","64",1
7,"2021-07-08 10:04:34.692410",39.7874833515712,40.0920213971819,"0:00:00.136714",0.018129034837087,0.136714,"EDGE","CNN","64",1
8,"2021-07-08 10:04:34.841630",39.3927182257175,39.6776258647442,"0:00:00.147241",0.0206160346666972,0.147241,"EDGE","CNN","64",1
9,"2021-07-08 10:04:34.981428",38.9884499708811,39.2570496930016,"0:00:00.137885",0.0229460000991821,0.137885,"EDGE","CNN","64",1
10,"2021-07-08 10:04:35.120477",38.577538394928,38.8330061912537,"0:00:00.137017",0.0252634843190511,0.137017,"EDGE","CNN","64",1
11,"2021-07-08 10:04:35.260223",38.1627066568895,38.407487262379,"0:00:00.137658",0.0275925834973653,0.137658,"EDGE","CNN","64",1
12,"2021-07-08 10:04:35.415192",37.7456279198329,37.9827737013499,"0:00:00.152913",0.0301753997802734,0.152913,"EDGE","CNN","64",1
13,"2021-07-08 10:04:35.556051",37.3272440250103,37.5568443445059,"0:00:00.138818",0.0325230518976847,0.138818,"EDGE","CNN","64",1
14,"2021-07-08 10:04:35.694688",36.9049380336489,37.1279229947499,"0:00:00.136733",0.0348336696624756,0.136733,"EDGE","CNN","64",1
15,"2021-07-08 10:04:35.834070",36.4815263271332,36.6988129456838,"0:00:00.137255",0.0371567010879517,0.137255,"EDGE","CNN","64",1
16,"2021-07-08 10:04:35.986291",36.0563722550869,36.269481703639,"0:00:00.150195",0.0396937171618144,0.150195,"EDGE","CNN","64",1
17,"2021-07-08 10:04:36.124048",35.6311951384825,35.8397696298711,"0:00:00.135720",0.0419896682103475,0.13572,"EDGE","CNN","64",1
18,"2021-07-08 10:04:36.264349",35.2046321762933,35.4093189504411,"0:00:00.138346",0.0443280180295308,0.138346,"EDGE","CNN","64",1
19,"2021-07-08 10:04:36.406340",34.7769046959124,34.9781950022045,"0:00:00.139903",0.0466945330301921,0.139903,"EDGE","CNN","64",1
20,"2021-07-08 10:04:36.557222",34.3481679677963,34.5468536019325,"0:00:00.148931",0.0492092331250509,0.148931,"EDGE","CNN","64",1
21,"2021-07-08 10:04:36.695526",33.9196119535537,34.1153401647295,"0:00:00.136328",0.0515142997105916,0.136328,"EDGE","CNN","64",1
22,"2021-07-08 10:04:36.834286",33.4903499321504,33.6834108287638,"0:00:00.136797",0.0538269678751628,0.136797,"EDGE","CNN","64",1
23,"2021-07-08 10:04:36.982416",33.0607894607212,33.2518216630687,"0:00:00.146113",0.0562958002090454,0.146113,"EDGE","CNN","64",1
24,"2021-07-08 10:04:37.121222",32.6309351027012,32.8197160661221,"0:00:00.136747",0.0586092352867126,0.136747,"EDGE","CNN","64",1
25,"2021-07-08 10:04:37.260509",32.2005255889893,32.3872567558289,"0:00:00.137289",0.0609306852022807,0.137289,"EDGE","CNN","64",1
26,"2021-07-08 10:04:37.400842",31.7695820056475,31.9544583650736,"0:00:00.138252",0.063269567489624,0.138252,"EDGE","CNN","64",1
27,"2021-07-08 10:04:37.553604",31.3387564023336,31.522370285458,"0:00:00.150564",0.0658155997594198,0.150564,"EDGE","CNN","64",1
28,"2021-07-08 10:04:37.692605",30.9074909261295,31.0894514748028,"0:00:00.137062",0.0681322852770487,0.137062,"EDGE","CNN","64",1
29,"2021-07-08 10:04:37.831406",30.4758515604611,30.6562643133361,"0:00:00.136821",0.0704456369082133,0.136821,"EDGE","CNN","64",1
30,"2021-07-08 10:04:37.970654",30.0447215080261,30.2237008253733,"0:00:00.137159",0.0727664351463318,0.137159,"EDGE","CNN","64",1
31,"2021-07-08 10:04:38.121952",29.6139006383957,29.7919295987775,"0:00:00.149218",0.0752880692481995,0.149218,"EDGE","CNN","64",1
32,"2021-07-08 10:04:38.261528",29.1827484667301,29.3595196157694,"0:00:00.137525",0.0776143352190653,0.137525,"EDGE","CNN","64",1
33,"2021-07-08 10:04:38.400474",28.7517638423226,28.9273381305463,"0:00:00.137019",0.0799301028251648,0.137019,"EDGE","CNN","64",1
34,"2021-07-08 10:04:38.541992",28.3206602405099,28.495175130227,"0:00:00.139325",0.0822887341181437,0.139325,"EDGE","CNN","64",1
35,"2021-07-08 10:04:38.692515",27.8895916802543,28.0633706569672,"0:00:00.148506",0.0847974499066671,0.148506,"EDGE","CNN","64",1
36,"2021-07-08 10:04:38.830595",27.4582460522652,27.6309865315755,"0:00:00.136139",0.0870987852414449,0.136139,"EDGE","CNN","64",1
37,"2021-07-08 10:04:38.969344",27.0269918828397,27.1987679197982,"0:00:00.136803",0.0894112666447957,0.136803,"EDGE","CNN","64",1
38,"2021-07-08 10:04:39.118295",26.595566868782,26.7666965409329,"0:00:00.146961",0.0918937842051188,0.146961,"EDGE","CNN","64",1
39,"2021-07-08 10:04:39.257358",26.164110434361,26.3343745439481,"0:00:00.137110",0.0942115028699239,0.13711,"EDGE","CNN","64",1
40,"2021-07-08 10:04:39.396977",25.7323994874954,25.9018536686897,"0:00:00.137614",0.0965384840965271,0.137614,"EDGE","CNN","64",1
41,"2021-07-08 10:04:39.539785",25.3004484292937,25.4692089615799,"0:00:00.140762",0.098918616771698,0.140762,"EDGE","CNN","64",1
42,"2021-07-08 10:04:39.690738",24.8682460955211,25.0365425177983,"0:00:00.149019",0.101434501012166,0.149019,"EDGE","CNN","64",1
43,"2021-07-08 10:04:39.829028",24.4362871314204,24.6038453634395,"0:00:00.136295",0.103739333152771,0.136295,"EDGE","CNN","64",1
44,"2021-07-08 10:04:39.968265",24.0038260329853,24.1707022461024,"0:00:00.137282",0.106059952576955,0.137282,"EDGE","CNN","64",1
45,"2021-07-08 10:04:40.107439",23.5718601067861,23.7380800512102,"0:00:00.137099",0.108379518985748,0.137099,"EDGE","CNN","64",1
46,"2021-07-08 10:04:40.257668",23.1392178535461,23.3050499066063,"0:00:00.148127",0.110883335272471,0.148127,"EDGE","CNN","64",1
47,"2021-07-08 10:04:40.396874",22.7068802448029,22.8721094334379,"0:00:00.137245",0.113203434149424,0.137245,"EDGE","CNN","64",1
48,"2021-07-08 10:04:40.539606",22.2745769023895,22.4393027424812,"0:00:00.140812",0.115582303206126,0.140812,"EDGE","CNN","64",1
49,"2021-07-08 10:04:40.688869",21.842021859422,22.0063965174617,"0:00:00.147221",0.118070018291473,0.147221,"EDGE","CNN","64",1
50,"2021-07-08 10:04:41.581807",21.4247801113129,21.5886356163025,"0:00:00.138157",0.132952316602071,0.138157,"EDGE","CNN","64",1
