"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","ClassificationTime","Platform","Algorithm","Size","Workload"
1,"2021-07-08 20:11:49.152732",68.5433158874512,69.4581425189972,"0:00:00.913495",0,0.913495,"EDGE","CNN","128",0.5
2,"2021-07-08 20:11:49.399884",68.7774204015732,69.3437285423279,"0:00:00.217244",0.00411920150121053,0.217244,"EDGE","CNN","128",0.5
3,"2021-07-08 20:11:49.660786",68.7676381270091,69.2206780910492,"0:00:00.225879",0.0084675669670105,0.225879,"EDGE","CNN","128",0.5
4,"2021-07-08 20:11:49.909801",68.6997909545898,69.0925033688545,"0:00:00.211451",0.012617818514506,0.211451,"EDGE","CNN","128",0.5
5,"2021-07-08 20:11:50.396364",68.6047470092773,69.0097793102264,"0:00:00.454000",0.0207272013028463,0.454,"EDGE","CNN","128",0.5
6,"2021-07-08 20:11:50.649570",68.5358951886495,68.9108974933624,"0:00:00.224502",0.0249473015467326,0.224502,"EDGE","CNN","128",0.5
7,"2021-07-08 20:11:50.904691",68.4516364506313,68.8030639035361,"0:00:00.209673",0.0291993180910746,0.209673,"EDGE","CNN","128",0.5
8,"2021-07-08 20:11:51.159781",68.3542564809322,68.6896064579487,"0:00:00.222138",0.0334508180618286,0.222138,"EDGE","CNN","128",0.5
9,"2021-07-08 20:11:51.422894",68.250670115153,68.5733104811774,"0:00:00.220594",0.0378360350926717,0.220594,"EDGE","CNN","128",0.5
10,"2021-07-08 20:11:51.664961",68.1413169145584,68.4529296636581,"0:00:00.211865",0.0418704867362976,0.211865,"EDGE","CNN","128",0.5
11,"2021-07-08 20:11:51.952673",68.0318117141724,68.333722374656,"0:00:00.204609",0.0466656843821208,0.204609,"EDGE","CNN","128",0.5
12,"2021-07-08 20:11:52.209111",67.9169141848882,68.2127805352211,"0:00:00.228727",0.0509396513303121,0.228727,"EDGE","CNN","128",0.5
13,"2021-07-08 20:11:52.453837",67.7997306493612,68.0895694402548,"0:00:00.216860",0.055018417040507,0.21686,"EDGE","CNN","128",0.5
14,"2021-07-08 20:11:52.684224",67.6807169914246,67.9644351516451,"0:00:00.203699",0.0588581999142965,0.203699,"EDGE","CNN","128",0.5
15,"2021-07-08 20:11:52.927149",67.5594738483429,67.8381239414215,"0:00:00.207416",0.0629069526990255,0.207416,"EDGE","CNN","128",0.5
16,"2021-07-08 20:11:53.189437",67.4360300600529,67.711763381958,"0:00:00.231531",0.0672784169514974,0.231531,"EDGE","CNN","128",0.5
17,"2021-07-08 20:11:53.433304",67.3122372907751,67.5842914861791,"0:00:00.212851",0.0713428695996602,0.212851,"EDGE","CNN","128",0.5
18,"2021-07-08 20:11:53.681887",67.1874371237225,67.4561447832319,"0:00:00.211527",0.0754859169324239,0.211527,"EDGE","CNN","128",0.5
19,"2021-07-08 20:11:53.916825",67.0610847598628,67.3267175398375,"0:00:00.209634",0.0794015526771545,0.209634,"EDGE","CNN","128",0.5
20,"2021-07-08 20:11:54.175852",66.933717417717,67.1973997235298,"0:00:00.226300",0.0837186694145203,0.2263,"EDGE","CNN","128",0.5
21,"2021-07-08 20:11:54.419397",66.8062906946455,67.0674444834391,"0:00:00.210303",0.0877777536710103,0.210303,"EDGE","CNN","128",0.5
22,"2021-07-08 20:11:54.659143",66.6780366464095,66.9367625171488,"0:00:00.207454",0.091773517926534,0.207454,"EDGE","CNN","128",0.5
23,"2021-07-08 20:11:54.913982",66.5488469497017,66.8060949781667,"0:00:00.224424",0.0960208336512248,0.224424,"EDGE","CNN","128",0.5
24,"2021-07-08 20:11:55.157247",66.4197474022706,66.6749842862288,"0:00:00.208660",0.10007525285085,0.20866,"EDGE","CNN","128",0.5
25,"2021-07-08 20:11:55.403452",66.289853477478,66.5435838985443,"0:00:00.216444",0.104178667068481,0.216444,"EDGE","CNN","128",0.5
26,"2021-07-08 20:11:55.648105",66.1595966357451,66.41186775611,"0:00:00.215388",0.108256216843923,0.215388,"EDGE","CNN","128",0.5
27,"2021-07-08 20:11:55.910635",66.0289868072227,66.2805295343752,"0:00:00.232291",0.112631718317668,0.232291,"EDGE","CNN","128",0.5
28,"2021-07-08 20:11:56.154816",65.8986959372248,66.1488855225699,"0:00:00.213324",0.116701400279999,0.213324,"EDGE","CNN","128",0.5
29,"2021-07-08 20:11:56.415356",65.7682954936192,66.0175231900708,"0:00:00.221676",0.121043733755747,0.221676,"EDGE","CNN","128",0.5
30,"2021-07-08 20:11:56.659200",65.6378211339315,65.8858581066132,"0:00:00.212994",0.125107800960541,0.212994,"EDGE","CNN","128",0.5
31,"2021-07-08 20:11:56.909431",65.5069767428983,65.7541305557374,"0:00:00.219946",0.12927831808726,0.219946,"EDGE","CNN","128",0.5
32,"2021-07-08 20:11:57.159876",65.3761494606733,65.6223482638597,"0:00:00.215926",0.13345240354538,0.215926,"EDGE","CNN","128",0.5
33,"2021-07-08 20:11:57.411580",65.2453172206879,65.4905589277094,"0:00:00.214323",0.13764746983846,0.214323,"EDGE","CNN","128",0.5
34,"2021-07-08 20:11:57.649443",65.114198383163,65.358351539163,"0:00:00.207951",0.141611850261688,0.207951,"EDGE","CNN","128",0.5
35,"2021-07-08 20:11:57.906045",64.9827143601009,65.2262981142317,"0:00:00.223895",0.145888551076253,0.223895,"EDGE","CNN","128",0.5
36,"2021-07-08 20:11:58.152485",64.8512974580129,65.0941050185098,"0:00:00.215125",0.149995883305868,0.215125,"EDGE","CNN","128",0.5
37,"2021-07-08 20:11:58.398434",64.7196751542994,64.9617699416908,"0:00:00.215794",0.154095033804576,0.215794,"EDGE","CNN","128",0.5
38,"2021-07-08 20:11:58.647266",64.5879142409877,64.8293773061351,"0:00:00.217805",0.158242233594259,0.217805,"EDGE","CNN","128",0.5
39,"2021-07-08 20:11:58.891990",64.4560381754851,64.6968292089609,"0:00:00.214619",0.16232096751531,0.214619,"EDGE","CNN","128",0.5
40,"2021-07-08 20:11:59.143437",64.3241642832756,64.564302366972,"0:00:00.214052",0.166511750221252,0.214052,"EDGE","CNN","128",0.5
41,"2021-07-08 20:11:59.397434",64.1921350607058,64.4318620053733,"0:00:00.222944",0.170745035012563,0.222944,"EDGE","CNN","128",0.5
42,"2021-07-08 20:11:59.650770",64.0601096039727,64.2994834582011,"0:00:00.224586",0.174967300891876,0.224586,"EDGE","CNN","128",0.5
43,"2021-07-08 20:11:59.898624",63.9282288773115,64.1670343543208,"0:00:00.214493",0.179098200798035,0.214493,"EDGE","CNN","128",0.5
44,"2021-07-08 20:12:00.143802",63.7962422533469,64.0344593362375,"0:00:00.212455",0.183184500535329,0.212455,"EDGE","CNN","128",0.5
