"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","ClassificationTime","Platform","Algorithm","Size","Workload"
1,"2021-07-06 21:04:06.718798",71.1782691478729,71.3153579235077,"0:00:00.136699",0,0.136699,"EDGE","RF","8",0.75
2,"2021-07-06 21:04:06.833316",70.8803659677505,71.0054769515991,"0:00:00.112879",0.00190863609313965,0.112879,"EDGE","RF","8",0.75
3,"2021-07-06 21:04:06.947754",70.5640192826589,70.685129404068,"0:00:00.112875",0.00381593306859334,0.112875,"EDGE","RF","8",0.75
4,"2021-07-06 21:04:07.061026",70.2430495619774,70.3618741035461,"0:00:00.111720",0.00570380290349325,0.11172,"EDGE","RF","8",0.75
5,"2021-07-06 21:04:07.174573",69.9200054168701,70.0375100135803,"0:00:00.111971",0.0075962503751119,0.111971,"EDGE","RF","8",0.75
6,"2021-07-06 21:04:07.286849",69.5959612528483,69.7123800516129,"0:00:00.110741",0.00946751832962036,0.110741,"EDGE","RF","8",0.75
7,"2021-07-06 21:04:07.400657",69.2711687428611,69.3870307718005,"0:00:00.112273",0.0113643169403076,0.112273,"EDGE","RF","8",0.75
8,"2021-07-06 21:04:07.512923",68.9460993409157,69.0613530576229,"0:00:00.110673",0.0132354180018107,0.110673,"EDGE","RF","8",0.75
9,"2021-07-06 21:04:07.625280",68.6206897099813,68.7354648113251,"0:00:00.110689",0.0151080330212911,0.110689,"EDGE","RF","8",0.75
10,"2021-07-06 21:04:07.737822",68.2950295209885,68.4094486474991,"0:00:00.110969",0.0169837355613708,0.110969,"EDGE","RF","8",0.75
11,"2021-07-06 21:04:07.850544",67.9692089557648,68.083355253393,"0:00:00.111169",0.0188624342282613,0.111169,"EDGE","RF","8",0.75
12,"2021-07-06 21:04:07.965292",67.6432837843895,67.7573731144269,"0:00:00.113214",0.0207749009132385,0.113214,"EDGE","RF","8",0.75
13,"2021-07-06 21:04:08.078851",67.3174378138322,67.4313844534067,"0:00:00.111984",0.0226675510406494,0.111984,"EDGE","RF","8",0.75
14,"2021-07-06 21:04:08.192378",66.991564648492,67.105389050075,"0:00:00.111990",0.0245596686999003,0.11199,"EDGE","RF","8",0.75
15,"2021-07-06 21:04:08.306613",66.6656704266866,66.7794352849325,"0:00:00.112680",0.0264635841051737,0.11268,"EDGE","RF","8",0.75
16,"2021-07-06 21:04:08.419994",66.3398047536612,66.4534624516964,"0:00:00.111823",0.0283532698949178,0.111823,"EDGE","RF","8",0.75
17,"2021-07-06 21:04:08.532059",66.0139080075657,66.1273960646461,"0:00:00.110522",0.0302210172017415,0.110522,"EDGE","RF","8",0.75
18,"2021-07-06 21:04:08.644527",65.6879163980484,65.8012741141849,"0:00:00.110892",0.0320954839388529,0.110892,"EDGE","RF","8",0.75
19,"2021-07-06 21:04:08.756862",65.3618656208641,65.4750984342475,"0:00:00.110694",0.0339677333831787,0.110694,"EDGE","RF","8",0.75
20,"2021-07-06 21:04:08.870022",65.0357567071915,65.1489145040512,"0:00:00.111479",0.0358537356058757,0.111479,"EDGE","RF","8",0.75
21,"2021-07-06 21:04:08.982280",64.7096347922371,64.822687625885,"0:00:00.110706",0.0377247015635173,0.110706,"EDGE","RF","8",0.75
22,"2021-07-06 21:04:09.095174",64.3834645423022,64.4964490803805,"0:00:00.111303",0.0396062692006429,0.111303,"EDGE","RF","8",0.75
23,"2021-07-06 21:04:09.207831",64.0572764355203,64.1701905416406,"0:00:00.111114",0.0414838830629985,0.111114,"EDGE","RF","8",0.75
24,"2021-07-06 21:04:09.320741",63.7310670216878,63.8439244329929,"0:00:00.111301",0.0433657169342041,0.111301,"EDGE","RF","8",0.75
25,"2021-07-06 21:04:09.433171",63.4048445320129,63.5176330661774,"0:00:00.110843",0.0452395518620809,0.110843,"EDGE","RF","8",0.75
26,"2021-07-06 21:04:09.546156",63.0785950422287,63.1913398412558,"0:00:00.111400",0.0471226334571838,0.1114,"EDGE","RF","8",0.75
27,"2021-07-06 21:04:09.659732",62.752340413906,62.8650679676621,"0:00:00.112032",0.0490155696868897,0.112032,"EDGE","RF","8",0.75
28,"2021-07-06 21:04:09.773091",62.4261429480144,62.5388471484184,"0:00:00.111823",0.0509048859278361,0.111823,"EDGE","RF","8",0.75
29,"2021-07-06 21:04:09.886268",62.0999524593353,62.2126269422728,"0:00:00.111591",0.052791166305542,0.111591,"EDGE","RF","8",0.75
30,"2021-07-06 21:04:09.998645",61.7737593730291,61.8863805214564,"0:00:00.110781",0.0546641190846761,0.110781,"EDGE","RF","8",0.75
31,"2021-07-06 21:04:10.112077",61.4475389911282,61.5601447936027,"0:00:00.111897",0.056554651260376,0.111897,"EDGE","RF","8",0.75
32,"2021-07-06 21:04:10.224339",61.1213285252452,61.2338810861111,"0:00:00.110653",0.0584256847699483,0.110653,"EDGE","RF","8",0.75
33,"2021-07-06 21:04:10.336975",60.7950916073539,60.9076049255602,"0:00:00.111032",0.0603029529253642,0.111032,"EDGE","RF","8",0.75
34,"2021-07-06 21:04:10.449484",60.4688398136812,60.5813128737842,"0:00:00.110892",0.062178103129069,0.110892,"EDGE","RF","8",0.75
35,"2021-07-06 21:04:10.563368",60.1425708293915,60.255045740945,"0:00:00.112290",0.0640761693318685,0.11229,"EDGE","RF","8",0.75
36,"2021-07-06 21:04:10.675955",59.8163228034973,59.9287645750576,"0:00:00.111033",0.0659526189168294,0.111033,"EDGE","RF","8",0.75
