"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","ClassificationTime","Platform","Algorithm","Size","Workload"
1,"2021-07-06 17:11:47.708414",65.1924557685852,65.3400642871857,"0:00:00.147210",0,0.14721,"EDGE","RF","8",0.1
2,"2021-07-06 17:11:47.818704",65.2278056144714,65.3561865091324,"0:00:00.108914",0.00183816353480021,0.108914,"EDGE","RF","8",0.1
3,"2021-07-06 17:11:47.926469",65.2398874759674,65.3610246976217,"0:00:00.106413",0.00363425016403198,0.106413,"EDGE","RF","8",0.1
4,"2021-07-06 17:11:48.034471",65.2455185055733,65.3631019592285,"0:00:00.106684",0.00543428262074788,0.106684,"EDGE","RF","8",0.1
5,"2021-07-06 17:11:48.144008",65.2486346244812,65.3643770694733,"0:00:00.108142",0.00725989739100138,0.108142,"EDGE","RF","8",0.1
6,"2021-07-06 17:11:48.252935",65.2507294019063,65.3651568094889,"0:00:00.107613",0.00907534758249919,0.107613,"EDGE","RF","8",0.1
7,"2021-07-06 17:11:48.362205",65.2521609578814,65.3656992571695,"0:00:00.107926",0.0108965158462524,0.107926,"EDGE","RF","8",0.1
8,"2021-07-06 17:11:48.471383",65.2532273232937,65.3660810291767,"0:00:00.107820",0.0127161502838135,0.10782,"EDGE","RF","8",0.1
9,"2021-07-06 17:11:48.580093",65.2540309694078,65.3663051658206,"0:00:00.107416",0.0145279804865519,0.107416,"EDGE","RF","8",0.1
10,"2021-07-06 17:11:48.688033",65.2546071529388,65.3663414001465,"0:00:00.106633",0.0163269837697347,0.106633,"EDGE","RF","8",0.1
11,"2021-07-06 17:11:48.797572",65.2549491795627,65.3663857199929,"0:00:00.108217",0.0181526303291321,0.108217,"EDGE","RF","8",0.1
12,"2021-07-06 17:11:48.906043",65.2552549044291,65.3663455049197,"0:00:00.107040",0.0199604829152425,0.10704,"EDGE","RF","8",0.1
13,"2021-07-06 17:11:49.014824",65.2554378876319,65.3662667824672,"0:00:00.107447",0.0217734972635905,0.107447,"EDGE","RF","8",0.1
14,"2021-07-06 17:11:49.122945",65.255552649498,65.3661114147731,"0:00:00.106810",0.0235755165417989,0.10681,"EDGE","RF","8",0.1
15,"2021-07-06 17:11:49.231481",65.2555683930715,65.3659206231435,"0:00:00.107224",0.0253844499588013,0.107224,"EDGE","RF","8",0.1
16,"2021-07-06 17:11:49.339742",65.2555299252272,65.3656847923994,"0:00:00.106956",0.0271887977917989,0.106956,"EDGE","RF","8",0.1
17,"2021-07-06 17:11:49.447692",65.255430726444,65.3653931196998,"0:00:00.106643",0.0289879639943441,0.106643,"EDGE","RF","8",0.1
18,"2021-07-06 17:11:49.556238",65.2552637126711,65.3650878005558,"0:00:00.107230",0.0307970643043518,0.10723,"EDGE","RF","8",0.1
