"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","ClassificationTime","Platform","Algorithm","Size","Workload"
1,"2021-07-09 20:53:11.335053",73.5605735778809,73.6961400508881,"0:00:00.135215",0,0.135215,"EDGE","RF","64",0.01
2,"2021-07-09 20:53:11.451677",73.6111266613007,73.7363871335983,"0:00:00.114659",0.00194373528162638,0.114659,"EDGE","RF","64",0.01
3,"2021-07-09 20:53:11.566052",73.6603260835012,73.781418244044,"0:00:00.112490",0.00384998321533203,0.11249,"EDGE","RF","64",0.01
4,"2021-07-09 20:53:11.680735",73.7075444459915,73.8266201615334,"0:00:00.112721",0.00576136906941732,0.112721,"EDGE","RF","64",0.01
5,"2021-07-09 20:53:11.800689",73.7558084964752,73.8747353076935,"0:00:00.118070",0.00776060024897257,0.11807,"EDGE","RF","64",0.01
6,"2021-07-09 20:53:11.920292",73.8056449095408,73.9244117339452,"0:00:00.117708",0.00975398222605387,0.117708,"EDGE","RF","64",0.01
7,"2021-07-09 20:53:12.035820",73.8559740611485,73.9740431649344,"0:00:00.113638",0.0116794506708781,0.113638,"EDGE","RF","64",0.01
8,"2021-07-09 20:53:12.152574",73.9063393771648,74.024043738842,"0:00:00.114862",0.0136253515879313,0.114862,"EDGE","RF","64",0.01
9,"2021-07-09 20:53:12.267581",73.9566753175524,74.0739020241631,"0:00:00.113144",0.0155421336491903,0.113144,"EDGE","RF","64",0.01
10,"2021-07-09 20:53:12.386696",74.0067422151565,74.1240008831024,"0:00:00.117284",0.0175273855527242,0.117284,"EDGE","RF","64",0.01
11,"2021-07-09 20:53:12.506410",74.0572832931172,74.1746187860315,"0:00:00.117842",0.0195226152737935,0.117842,"EDGE","RF","64",0.01
12,"2021-07-09 20:53:12.627617",74.1080461541812,74.225565691789,"0:00:00.119283",0.0215427319208781,0.119283,"EDGE","RF","64",0.01
13,"2021-07-09 20:53:12.743936",74.1591698022989,74.2764683319972,"0:00:00.114372",0.0234813849131266,0.114372,"EDGE","RF","64",0.01
14,"2021-07-09 20:53:12.864090",74.2103681904929,74.3277536290033,"0:00:00.118255",0.0254839499791463,0.118255,"EDGE","RF","64",0.01
15,"2021-07-09 20:53:12.983841",74.2615551630656,74.3789847532908,"0:00:00.117787",0.0274797995885213,0.117787,"EDGE","RF","64",0.01
16,"2021-07-09 20:53:13.104414",74.3132485449314,74.4307741522789,"0:00:00.118661",0.0294893503189087,0.118661,"EDGE","RF","64",0.01
17,"2021-07-09 20:53:13.220534",74.365126469556,74.4824736398809,"0:00:00.114232",0.0314246853192647,0.114232,"EDGE","RF","64",0.01
18,"2021-07-09 20:53:13.336247",74.4168767664168,74.5340376297633,"0:00:00.113740",0.0333532333374023,0.11374,"EDGE","RF","64",0.01
19,"2021-07-09 20:53:13.456136",74.468694661793,74.5859096928647,"0:00:00.117941",0.0353513836860657,0.117941,"EDGE","RF","64",0.01
20,"2021-07-09 20:53:13.571775",74.5206041574478,74.6376575350761,"0:00:00.113718",0.0372786998748779,0.113718,"EDGE","RF","64",0.01
21,"2021-07-09 20:53:13.687449",74.5721731526511,74.6890848364149,"0:00:00.113799",0.039206600189209,0.113799,"EDGE","RF","64",0.01
22,"2021-07-09 20:53:13.808428",74.6231181079691,74.7401435808702,"0:00:00.119154",0.0412229180335999,0.119154,"EDGE","RF","64",0.01
23,"2021-07-09 20:53:13.924469",74.6743249063907,74.7912332078685,"0:00:00.114073",0.0431569337844849,0.114073,"EDGE","RF","64",0.01
24,"2021-07-09 20:53:14.039752",74.7254608472188,74.8422337869803,"0:00:00.113364",0.0450783173243205,0.113364,"EDGE","RF","64",0.01
25,"2021-07-09 20:53:14.159515",74.7766752338409,74.8935050964355,"0:00:00.117944",0.0470743656158447,0.117944,"EDGE","RF","64",0.01
26,"2021-07-09 20:53:14.273869",74.8275995071118,74.9442727015569,"0:00:00.112473",0.0489802678426107,0.112473,"EDGE","RF","64",0.01
27,"2021-07-09 20:53:14.391299",74.8783528010051,74.9949964947171,"0:00:00.115622",0.0509374340375265,0.115622,"EDGE","RF","64",0.01
28,"2021-07-09 20:53:14.509911",74.9292270626341,75.0458846092224,"0:00:00.116770",0.052914301554362,0.11677,"EDGE","RF","64",0.01
29,"2021-07-09 20:53:14.629492",74.9801545554194,75.0968572271281,"0:00:00.117695",0.0549073179562887,0.117695,"EDGE","RF","64",0.01
30,"2021-07-09 20:53:14.744525",75.0311508655548,75.1477421522141,"0:00:00.113077",0.056824533144633,0.113077,"EDGE","RF","64",0.01
31,"2021-07-09 20:53:14.860280",75.0821006682611,75.198611997789,"0:00:00.113852",0.0587537844975789,0.113852,"EDGE","RF","64",0.01
32,"2021-07-09 20:53:14.976493",75.1331088840961,75.2495586052537,"0:00:00.114279",0.0606906652450562,0.114279,"EDGE","RF","64",0.01
33,"2021-07-09 20:53:15.092873",75.1840686003367,75.3004659594911,"0:00:00.114421",0.0626303354899089,0.114421,"EDGE","RF","64",0.01
34,"2021-07-09 20:53:15.208225",75.2351308500066,75.3514464953366,"0:00:00.113335",0.0645528674125671,0.113335,"EDGE","RF","64",0.01
35,"2021-07-09 20:53:15.327862",75.286202117375,75.4025646686554,"0:00:00.117708",0.0665468176205953,0.117708,"EDGE","RF","64",0.01
36,"2021-07-09 20:53:15.445919",75.3371047708723,75.4534700711568,"0:00:00.116139",0.0685144344965617,0.116139,"EDGE","RF","64",0.01
37,"2021-07-09 20:53:15.559405",75.3881958819724,75.5044397276801,"0:00:00.111635",0.0704058686892192,0.111635,"EDGE","RF","64",0.01
38,"2021-07-09 20:53:15.673600",75.4392422374926,75.5553887329604,"0:00:00.112282",0.0723091165224711,0.112282,"EDGE","RF","64",0.01
39,"2021-07-09 20:53:15.788769",75.4902649170313,75.6063457635733,"0:00:00.113326",0.0742286006609599,0.113326,"EDGE","RF","64",0.01
40,"2021-07-09 20:53:15.905100",75.5413395047188,75.657386046648,"0:00:00.114442",0.0761674523353577,0.114442,"EDGE","RF","64",0.01
41,"2021-07-09 20:53:16.020205",75.5922411360392,75.7082238895137,"0:00:00.113166",0.0780858675638835,0.113166,"EDGE","RF","64",0.01
42,"2021-07-09 20:53:16.134019",75.6431353603091,75.7590268452962,"0:00:00.111879",0.0799827655156453,0.111879,"EDGE","RF","64",0.01
43,"2021-07-09 20:53:16.250110",75.6940510162087,75.8099106855171,"0:00:00.114259",0.0819176157315572,0.114259,"EDGE","RF","64",0.01
44,"2021-07-09 20:53:16.369958",75.7449757673524,75.8608890609308,"0:00:00.117959",0.0839150826136271,0.117959,"EDGE","RF","64",0.01
45,"2021-07-09 20:53:16.494350",75.7961497253842,75.9121247450511,"0:00:00.118329",0.0859882831573486,0.118329,"EDGE","RF","64",0.01
46,"2021-07-09 20:53:16.609718",75.8474336862564,75.9633578891339,"0:00:00.113378",0.0879110852877299,0.113378,"EDGE","RF","64",0.01
47,"2021-07-09 20:53:16.725643",75.8987539981274,76.0146431060547,"0:00:00.114016",0.0898431658744812,0.114016,"EDGE","RF","64",0.01
48,"2021-07-09 20:53:16.845234",75.9500322490931,76.0659655680259,"0:00:00.117736",0.0918363491694132,0.117736,"EDGE","RF","64",0.01
49,"2021-07-09 20:53:16.961099",76.0012294808213,76.117128347864,"0:00:00.113960",0.0937674323717753,0.11396,"EDGE","RF","64",0.01
50,"2021-07-09 20:53:17.078667",76.05252805233,76.1684273290634,"0:00:00.115652",0.0957268993059794,0.115652,"EDGE","RF","64",0.01
51,"2021-07-09 20:53:17.193929",76.1037832475176,76.2196369919122,"0:00:00.113305",0.0976479331652323,0.113305,"EDGE","RF","64",0.01
52,"2021-07-09 20:53:17.308482",76.1550500301214,76.2708471554976,"0:00:00.112664",0.0995571494102478,0.112664,"EDGE","RF","64",0.01
53,"2021-07-09 20:53:17.423806",76.2063526252531,76.3221092853906,"0:00:00.113390",0.101479216416677,0.11339,"EDGE","RF","64",0.01
54,"2021-07-09 20:53:17.543861",76.2576673560672,76.3734741475847,"0:00:00.118202",0.103480132420858,0.118202,"EDGE","RF","64",0.01
55,"2021-07-09 20:53:17.663153",76.3090667681261,76.4249071164565,"0:00:00.117372",0.105468332767487,0.117372,"EDGE","RF","64",0.01
56,"2021-07-09 20:53:17.779135",76.3605553678104,76.4763690786702,"0:00:00.114056",0.107401367028554,0.114056,"EDGE","RF","64",0.01
