"imageCounter","currentTime","meanNetworkDelay","meanResponseTime","classificationTime","Tempo","ClassificationTime","Platform","Algorithm","Size","Workload"
1,"2021-07-08 16:12:55.856745",56.8777215480804,57.0435786247253,"0:00:00.165384",0,0.165384,"EDGE","RF","64",1
2,"2021-07-08 16:12:55.965119",56.4752297401428,56.6115044355392,"0:00:00.106398",0.00180623133977254,0.106398,"EDGE","RF","64",1
3,"2021-07-08 16:12:56.076350",56.0406390825907,56.1680168310801,"0:00:00.109318",0.00366008281707764,0.109318,"EDGE","RF","64",1
4,"2021-07-08 16:12:56.188412",55.5995411872864,55.7226957082748,"0:00:00.110224",0.00552778244018555,0.110224,"EDGE","RF","64",1
5,"2021-07-08 16:12:56.295147",55.1546094894409,55.2741648197174,"0:00:00.104901",0.00730669895807902,0.104901,"EDGE","RF","64",1
6,"2021-07-08 16:12:56.402432",54.7081344127655,54.825372338295,"0:00:00.105395",0.00909478267033895,0.105395,"EDGE","RF","64",1
7,"2021-07-08 16:12:56.509859",54.2610672882625,54.376670224326,"0:00:00.105534",0.010885234673818,0.105534,"EDGE","RF","64",1
8,"2021-07-08 16:12:56.621816",53.8126274943352,53.9275721907616,"0:00:00.110047",0.0127511819203695,0.110047,"EDGE","RF","64",1
9,"2021-07-08 16:12:56.728779",53.3637169467078,53.4775998327467,"0:00:00.105129",0.0145339012145996,0.105129,"EDGE","RF","64",1
10,"2021-07-08 16:12:56.838807",52.9140774011612,53.0274097204208,"0:00:00.108116",0.0163677016894023,0.108116,"EDGE","RF","64",1
11,"2021-07-08 16:12:56.945878",52.4646053747697,52.5772195295854,"0:00:00.105173",0.0181522170702616,0.105173,"EDGE","RF","64",1
12,"2021-07-08 16:12:57.054588",52.0147154728572,52.1268725792567,"0:00:00.106859",0.0199640512466431,0.106859,"EDGE","RF","64",1
13,"2021-07-08 16:12:57.165872",51.564954500932,51.6769170210912,"0:00:00.109350",0.0218187848726908,0.10935,"EDGE","RF","64",1
