imageCounter,currentTime,meanNetworkDelay,meanResponseTime,classificationTime
1,2021-07-06 19:45:42.888978,63.06715106964111,63.210623025894165,0:00:00.143072
2,2021-07-06 19:45:42.995973,63.01451539993286,63.139161348342896,0:00:00.105593
3,2021-07-06 19:45:43.102080,62.94405428568522,63.0621694723765,0:00:00.104796
4,2021-07-06 19:45:43.208160,62.868945598602295,62.98378998041153,0:00:00.104790
5,2021-07-06 19:45:43.313871,62.79198217391968,62.904778480529785,0:00:00.104362
6,2021-07-06 19:45:43.421504,62.71401337782542,62.82577613989512,0:00:00.106361
7,2021-07-06 19:45:43.527733,62.6357615334647,62.74657596860613,0:00:00.104884
8,2021-07-06 19:45:43.633877,62.557142555713654,62.66723874211311,0:00:00.104828
9,2021-07-06 19:45:43.740756,62.47828096813626,62.58789724773831,0:00:00.105536
10,2021-07-06 19:45:43.847174,62.39931643009186,62.50850360393524,0:00:00.105060
11,2021-07-06 19:45:43.953425,62.32023440707814,62.42905809662559,0:00:00.104949
12,2021-07-06 19:45:44.060279,62.24105582634608,62.349622786045074,0:00:00.105496
13,2021-07-06 19:45:44.166699,62.16295787004324,62.27127812458919,0:00:00.105120
14,2021-07-06 19:45:44.274519,62.0846483707428,62.192853978702,0:00:00.106474
15,2021-07-06 19:45:44.380998,62.00626036326091,62.11427744229635,0:00:00.105138
16,2021-07-06 19:45:44.487490,61.92772173881531,62.03557777404785,0:00:00.105160
17,2021-07-06 19:45:44.595320,61.84781162879046,61.955604174557855,0:00:00.106542
18,2021-07-06 19:45:44.702006,61.769862612088524,61.87753280003866,0:00:00.105343
19,2021-07-06 19:45:44.808637,61.69175474267257,61.799313708355555,0:00:00.105323
20,2021-07-06 19:45:44.914909,61.613507497310636,61.72094905376434,0:00:00.104968
21,2021-07-06 19:45:45.022434,61.535125085285735,61.64251956485567,0:00:00.106163
22,2021-07-06 19:45:45.128623,61.456681750037454,61.563973448493265,0:00:00.104895
23,2021-07-06 19:45:45.235156,61.37812938897506,61.485340740369715,0:00:00.105211
24,2021-07-06 19:45:45.341873,61.29949321349462,61.40663896004359,0:00:00.105395
25,2021-07-06 19:45:45.448719,61.22079213142395,61.3278834438324,0:00:00.105543
26,2021-07-06 19:45:45.554951,61.14204015181615,61.24905554147867,0:00:00.104878
27,2021-07-06 19:45:45.661705,61.063216862855136,61.17018312878079,0:00:00.105452
28,2021-07-06 19:45:45.767706,60.984584723200115,61.09147730895451,0:00:00.104672
29,2021-07-06 19:45:45.874216,60.90649043280503,61.01333326306836,0:00:00.105215
30,2021-07-06 19:45:45.982233,60.82830047607422,60.93514575163523,0:00:00.106678
31,2021-07-06 19:45:46.088621,60.750071310227916,60.85686562138219,0:00:00.105024
32,2021-07-06 19:45:46.194812,60.672048166394234,60.77878971397877,0:00:00.104868
33,2021-07-06 19:45:46.301643,60.5939218564467,60.70063401713516,0:00:00.105528
34,2021-07-06 19:45:46.408300,60.51572072505951,60.622398131033954,0:00:00.105291
35,2021-07-06 19:45:46.514794,60.43785624504089,60.54449750355312,0:00:00.105170
36,2021-07-06 19:45:46.621399,60.36002504825592,60.466635048389435,0:00:00.105276
37,2021-07-06 19:45:46.727933,60.28194700060664,60.388524300343285,0:00:00.105155
38,2021-07-06 19:45:46.834105,60.20381162041112,60.31034869269321,0:00:00.104804
39,2021-07-06 19:45:46.942027,60.126093986706856,60.232638438542686,0:00:00.106583
40,2021-07-06 19:45:47.049234,60.04831922054291,60.15485389232636,0:00:00.105924
41,2021-07-06 19:45:47.155715,59.97030213984048,60.07680763849398,0:00:00.105101
42,2021-07-06 19:45:47.262056,59.892609704108466,59.9990854320072,0:00:00.105018
43,2021-07-06 19:45:47.368453,59.815036607343096,59.92148540186327,0:00:00.105077
44,2021-07-06 19:45:47.474712,59.737370724027805,59.84379084543748,0:00:00.104950
45,2021-07-06 19:45:47.581418,59.6592351436615,59.76563698980544,0:00:00.105357
46,2021-07-06 19:45:47.688717,59.58117969658064,59.68757676041645,0:00:00.105943
47,2021-07-06 19:45:47.795086,59.50374904591987,59.61012285313708,0:00:00.105063
48,2021-07-06 19:45:47.901306,59.42622680962086,59.53257544835409,0:00:00.104930
49,2021-07-06 19:45:48.009801,59.34861802081672,59.454986737698924,0:00:00.107092
50,2021-07-06 19:45:48.116169,59.27097049236298,59.37731611251831,0:00:00.104952
51,2021-07-06 19:45:48.222272,59.19324430297403,59.29956418860193,0:00:00.104794
52,2021-07-06 19:45:48.328946,59.11543953418732,59.22174581197592,0:00:00.105365
53,2021-07-06 19:45:48.436716,59.03770480515822,59.14401858707644,0:00:00.106419
54,2021-07-06 19:45:48.543559,58.96014553970761,59.066449266892896,0:00:00.105541
55,2021-07-06 19:45:48.650269,58.88259680487893,58.988888480446555,0:00:00.105401
56,2021-07-06 19:45:48.756450,58.80529313428061,58.91156382220132,0:00:00.104872
57,2021-07-06 19:45:48.862773,58.72815986683494,58.83441216485542,0:00:00.104987
58,2021-07-06 19:45:48.969362,58.65110983930785,58.75734975831262,0:00:00.105287
59,2021-07-06 19:45:49.075871,58.574176654977315,58.68040239608894,0:00:00.105155
60,2021-07-06 19:45:49.182538,58.495869127909344,58.60208459297816,0:00:00.105368
61,2021-07-06 19:45:49.288660,58.41866725390075,58.52486318056701,0:00:00.104785
62,2021-07-06 19:45:49.395505,58.341437870456325,58.44762718677521,0:00:00.105547
63,2021-07-06 19:45:49.502509,58.26425922106183,58.37044480868748,0:00:00.105729
64,2021-07-06 19:45:49.609255,58.18664298206568,58.29282084852457,0:00:00.105452
65,2021-07-06 19:45:49.715600,58.10956267576951,58.215726100481476,0:00:00.104990
66,2021-07-06 19:45:49.822146,58.032664479631364,58.13881699244181,0:00:00.105195
67,2021-07-06 19:45:49.929784,57.95568691438704,58.061845765185,0:00:00.106340
68,2021-07-06 19:45:50.035861,57.87865058814778,57.984792200958026,0:00:00.104750
69,2021-07-06 19:45:50.142190,57.80153454904971,57.90766330041747,0:00:00.105023
70,2021-07-06 19:45:50.249819,57.724346140452795,57.83048123632159,0:00:00.106341
71,2021-07-06 19:45:50.355840,57.64710747020345,57.753225249303895,0:00:00.104660
72,2021-07-06 19:45:50.462350,57.56979782713784,57.67590574754609,0:00:00.105122
73,2021-07-06 19:45:50.568463,57.49242620925381,57.59851970084726,0:00:00.104818
74,2021-07-06 19:45:50.674269,57.4149903026787,57.52106558632206,0:00:00.104510
75,2021-07-06 19:45:50.782488,57.33748912493388,57.4435781733195,0:00:00.106862
76,2021-07-06 19:45:50.890432,57.25995636927454,57.366054748234,0:00:00.106562
77,2021-07-06 19:45:50.998004,57.18238907665401,57.28849179713757,0:00:00.106206
78,2021-07-06 19:45:51.105539,57.10478468736013,57.21089211794046,0:00:00.106245
79,2021-07-06 19:45:51.212018,57.027144758007196,57.133242585991,0:00:00.105115
80,2021-07-06 19:45:51.318912,56.949455717206,57.05555026233196,0:00:00.105601
81,2021-07-06 19:45:51.425191,56.87172527372101,56.977809140711656,0:00:00.104999
82,2021-07-06 19:45:51.531287,56.793948089204186,56.900018203549266,0:00:00.104726
83,2021-07-06 19:45:51.637318,56.71612280822662,56.82217963057828,0:00:00.104723
84,2021-07-06 19:45:51.743412,56.63825110026768,56.744295279184975,0:00:00.104753
85,2021-07-06 19:45:51.850467,56.56033443843617,56.66637801002054,0:00:00.105749
86,2021-07-06 19:45:51.956544,56.48238598191461,56.58841775738916,0:00:00.104789
87,2021-07-06 19:45:52.062736,56.4043962270364,56.51041714076338,0:00:00.104871
88,2021-07-06 19:45:52.170067,56.326366584409364,56.43239023197781,0:00:00.106035
89,2021-07-06 19:45:52.276329,56.248312079504636,56.35432651337613,0:00:00.104974
90,2021-07-06 19:45:52.384036,56.170221495628354,56.276243048244055,0:00:00.106427
91,2021-07-06 19:45:52.490011,56.0921119255024,56.19812108396174,0:00:00.104667
92,2021-07-06 19:45:52.596148,56.01396552894426,56.119964221249454,0:00:00.104821
93,2021-07-06 19:45:52.703071,55.935784368104834,56.04178179720397,0:00:00.105655
94,2021-07-06 19:45:52.809608,55.85757862760666,55.96357050855109,0:00:00.105238
95,2021-07-06 19:45:52.915877,55.77934502300463,55.885328383194775,0:00:00.104952
96,2021-07-06 19:45:53.022876,55.701081770161785,55.80706406881412,0:00:00.105650
97,2021-07-06 19:45:53.130654,55.622796847648225,55.72878622517143,0:00:00.106442
98,2021-07-06 19:45:53.237272,55.54449882555981,55.65048344281255,0:00:00.105305
99,2021-07-06 19:45:53.345222,55.466176683252506,55.57216998543402,0:00:00.106600
100,2021-07-06 19:45:53.451508,55.3878449344635,55.49382944345474,0:00:00.104882
101,2021-07-06 19:45:53.559030,55.309485683346736,55.41547492943188,0:00:00.106217
102,2021-07-06 19:45:53.665356,55.23111291492687,55.33709514141083,0:00:00.105045
103,2021-07-06 19:45:53.771181,55.15271590288403,55.258685711518076,0:00:00.104457
104,2021-07-06 19:45:53.877717,55.07428960616772,55.18025470238466,0:00:00.105256
105,2021-07-06 19:45:53.985437,54.995842447735015,55.10181385221935,0:00:00.106383
106,2021-07-06 19:45:54.092685,54.917385947029544,55.02335893433049,0:00:00.105897
107,2021-07-06 19:45:54.199065,54.83891543940963,54.94488212772619,0:00:00.105071
108,2021-07-06 19:45:54.306674,54.76042373533602,54.866395756050395,0:00:00.106319
109,2021-07-06 19:45:54.413947,54.68192254950147,54.787896558779096,0:00:00.105942
110,2021-07-06 19:45:54.520038,54.6034092057835,54.709374609860504,0:00:00.104788
111,2021-07-06 19:45:54.626771,54.52487380654962,54.630836098043766,0:00:00.105370
112,2021-07-06 19:45:54.733231,54.44632178119251,54.5522790402174,0:00:00.105153
113,2021-07-06 19:45:54.841296,54.36775200556865,54.473718115713744,0:00:00.106711
114,2021-07-06 19:45:54.949248,54.28917882735269,54.39515243496811,0:00:00.106575
115,2021-07-06 19:45:55.056202,54.210600743086445,54.31657341044882,0:00:00.105637
116,2021-07-06 19:45:55.162645,54.132009251364344,54.23797699500774,0:00:00.105167
117,2021-07-06 19:45:55.268726,54.053400913874306,54.15936057180421,0:00:00.104776
118,2021-07-06 19:45:55.375255,53.97477327565015,54.08072843996145,0:00:00.105192
119,2021-07-06 19:45:55.481983,53.89612996077337,54.00208243201761,0:00:00.105393
120,2021-07-06 19:45:55.589388,53.81747329036395,53.92342898845673,0:00:00.106098
121,2021-07-06 19:45:55.695638,53.73880941414636,53.8447585086192,0:00:00.104922
122,2021-07-06 19:45:55.801961,53.66012849964079,53.76607178469173,0:00:00.105005
123,2021-07-06 19:45:55.909690,53.58143206534347,53.6873810872799,0:00:00.106360
124,2021-07-06 19:45:56.016354,53.50273209810257,53.60867760450609,0:00:00.105276
125,2021-07-06 19:45:56.122284,53.42401928138733,53.5299560546875,0:00:00.104612
126,2021-07-06 19:45:56.229465,53.34528828991784,53.45122660720159,0:00:00.105891
127,2021-07-06 19:45:56.335623,53.266550214271845,53.37248142685477,0:00:00.104797
128,2021-07-06 19:45:56.441952,53.18779646977782,53.2937219645828,0:00:00.104961
129,2021-07-06 19:45:56.548544,53.10902865173281,53.214951066083685,0:00:00.105284
130,2021-07-06 19:45:56.654718,53.03024928753192,53.13616552169506,0:00:00.104872
131,2021-07-06 19:45:56.761350,52.95145563496888,53.057369204877894,0:00:00.105325
132,2021-07-06 19:45:56.869939,52.872652023127586,52.97857694192366,0:00:00.107172
133,2021-07-06 19:45:56.976415,52.79385218584448,52.899773188999724,0:00:00.105173
134,2021-07-06 19:45:57.083034,52.71504103069875,52.82095907339409,0:00:00.105296
135,2021-07-06 19:45:57.191193,52.636219360210276,52.742146220030605,0:00:00.106874
136,2021-07-06 19:45:57.297821,52.55739915020325,52.66332335507168,0:00:00.105328
137,2021-07-06 19:45:57.404459,52.478569373597196,52.584490760399476,0:00:00.105304
138,2021-07-06 19:45:57.510949,52.399729759796806,52.505647576373555,0:00:00.105183
139,2021-07-06 19:45:57.617476,52.32087972867403,52.426794305979776,0:00:00.105227
140,2021-07-06 19:45:57.724374,52.24202046394348,52.347933639798846,0:00:00.105475
141,2021-07-06 19:45:57.832740,52.16315353339446,52.26907646571491,0:00:00.107053
142,2021-07-06 19:45:57.938944,52.08418012336946,52.19009733871675,0:00:00.104875
143,2021-07-06 19:45:58.046139,52.00530535857994,52.111224186170354,0:00:00.105909
144,2021-07-06 19:45:58.154461,51.92642637921704,52.03235414293077,0:00:00.106966
145,2021-07-06 19:45:58.262045,51.84755037735248,51.953481930699844,0:00:00.106237
146,2021-07-06 19:45:58.368404,51.76867234380278,51.874599533538294,0:00:00.105052
147,2021-07-06 19:45:58.476106,51.68978404512211,51.79571609756574,0:00:00.106406
148,2021-07-06 19:45:58.582815,51.61089477023563,51.71682477802844,0:00:00.105398
149,2021-07-06 19:45:58.690896,51.53199834311569,51.63793530400167,0:00:00.106737
150,2021-07-06 19:45:58.798982,51.453103270530704,51.55904753843943,0:00:00.106791
151,2021-07-06 19:45:58.905433,51.374209920302135,51.480150527512,0:00:00.105163
152,2021-07-06 19:45:59.011686,51.29530771155106,51.40124320983887,0:00:00.104940
153,2021-07-06 19:45:59.117925,51.21639513657763,51.32232544780557,0:00:00.104858
154,2021-07-06 19:45:59.225678,51.13747248711524,51.243407755703124,0:00:00.106451
155,2021-07-06 19:45:59.331894,51.05854987482871,51.16447993401558,0:00:00.104886
156,2021-07-06 19:45:59.438686,50.97961704700421,51.0855458516341,0:00:00.105492
157,2021-07-06 19:45:59.545197,50.90067810465576,51.00660392585074,0:00:00.105231
158,2021-07-06 19:45:59.653083,50.821732220770436,50.92766297316249,0:00:00.106461
159,2021-07-06 19:45:59.761569,50.742787250182914,50.848726729926824,0:00:00.107025
160,2021-07-06 19:45:59.867938,50.663846644759175,50.7697819262743,0:00:00.105027
161,2021-07-06 19:45:59.975613,50.5848972901054,50.690836771674775,0:00:00.106336
162,2021-07-06 19:46:00.083710,50.50594763402586,50.61189388492961,0:00:00.106761
163,2021-07-06 19:46:00.190387,50.427000548941955,50.532944572483835,0:00:00.105345
164,2021-07-06 19:46:00.298207,50.34804690029563,50.45399568575184,0:00:00.106486
165,2021-07-06 19:46:00.404840,50.269094144936766,50.37504040544683,0:00:00.105299
166,2021-07-06 19:46:00.511400,50.1901346301458,50.29607820941741,0:00:00.105236
167,2021-07-06 19:46:00.618381,50.11116832887341,50.21711176027081,0:00:00.105691
168,2021-07-06 19:46:00.726375,50.03219779048647,50.138147087324235,0:00:00.106701
169,2021-07-06 19:46:00.832571,49.95322913531015,50.0591736912022,0:00:00.104920
