currentTime,totalCpuUsage(%),totalMemory,availableMemory,usedMemory,percentageMemory(%),buffersMemory,cachedMemory,totalSwap,freeSwap,usedSwap,percentageSwap(%),totalPartition,usedPartition,freePartition,percentagePartition(%),total_IO_read,total_IO_write
2021-08-24 13:49:04.529598,0.0,8345075712,7587184640,439808000,9.1,0,0,0,0.0,83067539456,20982493184,62068269056,25.3,3406917632,17164264448,,
2021-08-24 13:50:04.592425,100.0,8345075712,7587229696,439762944,9.1,0,0,0,0.0,83067539456,20982501376,62068260864,25.3,3406917632,17164485632,,
2021-08-24 13:51:04.626912,0.0,8345075712,7587258368,439734272,9.1,0,0,0,0.0,83067539456,20982513664,62068248576,25.3,3406917632,17164698624,,
2021-08-24 13:52:04.690846,0.0,8345075712,7587315712,439676928,9.1,0,0,0,0.0,83067539456,20982521856,62068240384,25.3,3406917632,17164923904,,
2021-08-24 13:53:04.754736,0.0,8345075712,7587287040,439705600,9.1,0,0,0,0.0,83067539456,20982525952,62068236288,25.3,3406917632,17165169664,,
2021-08-24 13:54:04.818836,0.0,8345075712,7587164160,439828480,9.1,0,0,0,0.0,83067539456,20982550528,62068211712,25.3,3406917632,17166496768,,
2021-08-24 13:55:04.882166,0.0,8345075712,7587209216,439783424,9.1,0,0,0,0.0,83067539456,20982558720,62068203520,25.3,3406917632,17166758912,,
2021-08-24 13:56:04.946861,0.0,8345075712,7587201024,439791616,9.1,0,0,0,0.0,83067539456,20982566912,62068195328,25.3,3406917632,17166955520,,
2021-08-24 13:57:05.010844,0.0,8345075712,7842476032,184516608,6.0,0,0,0,0.0,83067539456,20982571008,62068191232,25.3,3406917632,17167164416,,
2021-08-24 14:05:22.658432,0.0,8345075712,7738474496,288518144,7.3,0,0,0,0.0,83067539456,20982575104,62068187136,25.3,3406917632,17167442944,,
2021-08-24 14:06:22.724078,0.0,8345075712,7619162112,407830528,8.7,0,0,0,0.0,83067539456,20982337536,62068424704,25.3,3406917632,17167766528,,
2021-08-24 14:07:22.788076,0.0,8345075712,7615119360,411873280,8.7,0,0,0,0.0,83067539456,20982345728,62068416512,25.3,3406917632,17167959040,,
2021-08-24 14:08:22.802926,0.0,8345075712,7610978304,416014336,8.8,0,0,0,0.0,83067539456,20982353920,62068408320,25.3,3406917632,17168147456,,
2021-08-24 14:09:22.823053,0.0,8345075712,7604662272,422330368,8.9,0,0,0,0.0,83067539456,20982353920,62068408320,25.3,3406917632,17168253952,,
2021-08-24 14:10:22.831504,0.0,8345075712,7597633536,429359104,9.0,0,0,0,0.0,83067539456,20982353920,62068408320,25.3,3406917632,17168294912,,
2021-08-24 14:11:22.836716,0.0,8345075712,7590637568,436355072,9.0,0,0,0,0.0,83067539456,20982353920,62068408320,25.3,3406917632,17168315392,,
2021-08-24 14:12:22.899819,0.0,8345075712,7584337920,442654720,9.1,0,0,0,0.0,83067539456,20982353920,62068408320,25.3,3406917632,17168335872,,
2021-08-24 14:13:22.958790,0.0,8345075712,7577243648,449748992,9.2,0,0,0,0.0,83067539456,20982353920,62068408320,25.3,3406917632,17168356352,,
2021-08-24 14:14:23.021362,0.0,8345075712,7570313216,456679424,9.3,0,0,0,0.0,83067539456,20982353920,62068408320,25.3,3406917632,17168376832,,
2021-08-24 14:15:23.082887,100.0,8345075712,7563350016,463642624,9.4,0,0,0,0.0,83067539456,20982349824,62068412416,25.3,3406917632,17168401408,,
2021-08-24 14:21:52.989778,0.0,8345075712,7635365888,391626752,8.5,0,0,0,0.0,83067539456,20982353920,62068408320,25.3,3476742144,17175159808,,
2021-08-24 14:22:53.027253,0.0,8345075712,7619121152,407871488,8.7,0,0,0,0.0,83067539456,20982366208,62068396032,25.3,3476742144,17175438336,,
2021-08-24 14:23:53.034722,0.0,8345075712,7618359296,408633344,8.7,0,0,0,0.0,83067539456,20982370304,62068391936,25.3,3476742144,17175602176,,
2021-08-24 14:24:53.041827,100.0,8345075712,7615041536,411951104,8.7,0,0,0,0.0,83067539456,20982374400,62068387840,25.3,3476742144,17175753728,,
2021-08-24 14:25:53.049493,0.0,8345075712,7611924480,415068160,8.8,0,0,0,0.0,83067539456,20982378496,62068383744,25.3,3476742144,17175933952,,
2021-08-24 14:26:53.056009,100.0,8345075712,7609577472,417415168,8.8,0,0,0,0.0,83067539456,20982382592,62068379648,25.3,3476742144,17176110080,,
2021-08-24 14:27:53.063300,0.0,8345075712,7607558144,419434496,8.8,0,0,0,0.0,83067539456,20982386688,62068375552,25.3,3476742144,17176265728,,
2021-08-24 14:28:53.070127,0.0,8345075712,7605243904,421748736,8.9,0,0,0,0.0,83067539456,20982390784,62068371456,25.3,3476742144,17176441856,,
2021-08-24 14:29:53.077300,100.0,8345075712,7602925568,424067072,8.9,0,0,0,0.0,83067539456,20982398976,62068363264,25.3,3476742144,17176630272,,
2021-08-24 14:30:53.084988,50.0,8345075712,7599247360,427745280,8.9,0,0,0,0.0,83067539456,20982398976,62068363264,25.3,3476742144,17176744960,,
2021-08-24 14:31:53.093546,100.0,8345075712,7597555712,429436928,9.0,0,0,0,0.0,83067539456,20982407168,62068355072,25.3,3476742144,17176908800,,
2021-08-24 14:32:53.100268,100.0,8345075712,7596498944,430493696,9.0,0,0,0,0.0,83067539456,20982415360,62068346880,25.3,3476742144,17177093120,,
2021-08-24 14:33:53.107155,0.0,8345075712,7593635840,433356800,9.0,0,0,0,0.0,83067539456,20982419456,62068342784,25.3,3476742144,17177265152,,
2021-08-24 14:34:53.113731,0.0,8345075712,7591383040,435609600,9.0,0,0,0,0.0,83067539456,20982423552,62068338688,25.3,3476742144,17177449472,,
2021-08-24 14:35:53.175025,100.0,8345075712,7589494784,437493760,9.1,0,0,0,0.0,83067539456,20982427648,62068334592,25.3,3476742144,17177625600,,
2021-08-24 14:36:53.240619,0.0,8345075712,7589060608,437932032,9.1,0,0,0,0.0,83067539456,20982431744,62068330496,25.3,3476742144,17177822208,,
2021-08-24 14:37:53.303476,0.0,8345075712,7589040128,437952512,9.1,0,0,0,0.0,83067539456,20982435840,62068326400,25.3,3476742144,17177986048,,
2021-08-24 14:38:53.334997,100.0,8345075712,7588057088,438935552,9.1,0,0,0,0.0,83067539456,20982439936,62068322304,25.3,3476742144,17178354688,,
2021-08-24 14:39:53.400338,100.0,8345075712,7588032512,438960128,9.1,0,0,0,0.0,83067539456,20982444032,62068318208,25.3,3476742144,17178522624,,
2021-08-24 14:40:53.442944,100.0,8345075712,7588069376,438923264,9.1,0,0,0,0.0,83067539456,20982448128,62068314112,25.3,3476742144,17178698752,,
2021-08-24 14:41:53.508195,100.0,8345075712,7588044800,438947840,9.1,0,0,0,0.0,83067539456,20982452224,62068310016,25.3,3476742144,17178870784,,
2021-08-24 14:42:53.522715,0.0,8345075712,7588093952,438898688,9.1,0,0,0,0.0,83067539456,20982456320,62068305920,25.3,3476742144,17179042816,,
2021-08-24 14:43:53.585399,0.0,8345075712,7588126720,438865920,9.1,0,0,0,0.0,83067539456,20982460416,62068301824,25.3,3476742144,17179255808,,
2021-08-24 14:44:53.648361,0.0,8345075712,7588106240,438886400,9.1,0,0,0,0.0,83067539456,20982464512,62068297728,25.3,3476742144,17179427840,,
2021-08-24 14:45:53.711125,0.0,8345075712,7587860480,439132160,9.1,0,0,0,0.0,83067539456,20982468608,62068293632,25.3,3476742144,17179587584,,
2021-08-24 14:46:53.755041,100.0,8345075712,7587897344,439095296,9.1,0,0,0,0.0,83067539456,20982472704,62068289536,25.3,3476742144,17179792384,,
2021-08-24 14:47:53.776800,100.0,8345075712,7587868672,439123968,9.1,0,0,0,0.0,83067539456,20982476800,62068285440,25.3,3476742144,17179968512,,
2021-08-24 14:48:53.810812,0.0,8345075712,7587872768,439115776,9.1,0,0,0,0.0,83067539456,20982480896,62068281344,25.3,3476742144,17180128256,,
2021-08-24 14:49:53.842966,0.0,8345075712,7587897344,439095296,9.1,0,0,0,0.0,83067539456,20982484992,62068277248,25.3,3476742144,17180300288,,
2021-08-24 14:50:53.874697,0.0,8345075712,7587909632,439078912,9.1,0,0,0,0.0,83067539456,20982489088,62068273152,25.3,3476742144,17180472320,,
2021-08-24 14:51:53.938146,0.0,8345075712,7587696640,439296000,9.1,0,0,0,0.0,83067539456,20982493184,62068269056,25.3,3476742144,17180644352,,
2021-08-24 14:52:53.962879,0.0,8345075712,7587905536,439087104,9.1,0,0,0,0.0,83067539456,20982497280,62068264960,25.3,3476742144,17180812288,,
2021-08-24 14:53:54.025567,0.0,8345075712,7588458496,438534144,9.1,0,0,0,0.0,83067539456,20982501376,62068260864,25.3,3476742144,17181107200,,
2021-08-24 14:54:54.088398,100.0,8345075712,7588495360,438497280,9.1,0,0,0,0.0,83067539456,20982505472,62068256768,25.3,3476742144,17181266944,,
2021-08-24 14:55:54.110925,0.0,8345075712,7588474880,438517760,9.1,0,0,0,0.0,83067539456,20982509568,62068252672,25.3,3476742144,17181438976,,
2021-08-24 14:56:54.174665,0.0,8345075712,7842701312,184291328,6.0,0,0,0,0.0,83067539456,20982509568,62068252672,25.3,3476742144,17181611008,,
2021-08-24 16:08:00.819405,100.0,8345075712,7647232000,379760640,8.4,0,0,0,0.0,83067539456,20982751232,62068011008,25.3,3476742144,17196147712,,
2021-08-24 16:09:00.850729,0.0,8345075712,7618719744,408272896,8.7,0,0,0,0.0,83067539456,20982611968,62068150272,25.3,3476742144,17196479488,,
2021-08-24 16:10:00.913723,100.0,8345075712,7617691648,409300992,8.7,0,0,0,0.0,83067539456,20982616064,62068146176,25.3,3476742144,17196680192,,
2021-08-24 16:11:00.963074,0.0,8345075712,7615119360,411873280,8.7,0,0,0,0.0,83067539456,20982620160,62068142080,25.3,3476742144,17196844032,,
2021-08-24 16:12:01.010798,0.0,8345075712,7612772352,414220288,8.8,0,0,0,0.0,83067539456,20982628352,62068133888,25.3,3476742144,17197020160,,
2021-08-24 16:13:01.073838,100.0,8345075712,7610720256,416272384,8.8,0,0,0,0.0,83067539456,20982632448,62068129792,25.3,3476742144,17197196288,,
2021-08-24 16:14:01.136797,0.0,8345075712,7608668160,418324480,8.8,0,0,0,0.0,83067539456,20982640640,62068121600,25.3,3476742144,17197347840,,
2021-08-24 16:15:01.200296,100.0,8345075712,7606161408,420831232,8.9,0,0,0,0.0,83067539456,20982644736,62068117504,25.3,3476742144,17197544448,,
2021-08-24 16:16:01.263639,100.0,8345075712,7604334592,422658048,8.9,0,0,0,0.0,83067539456,20982648832,62068113408,25.3,3476742144,17197827072,,
2021-08-24 16:17:01.327395,0.0,8345075712,7601545216,425447424,8.9,0,0,0,0.0,83067539456,20982652928,62068109312,25.3,3476742144,17198003200,,
2021-08-24 16:18:01.362788,0.0,8345075712,7599452160,427540480,8.9,0,0,0,0.0,83067539456,20982657024,62068105216,25.3,3476742144,17198339072,,
2021-08-24 16:19:01.420869,100.0,8345075712,7596879872,430112768,9.0,0,0,0,0.0,83067539456,20982661120,62068101120,25.3,3476742144,17198490624,,
2021-08-24 16:20:01.484916,0.0,8345075712,7594569728,432422912,9.0,0,0,0,0.0,83067539456,20982665216,62068097024,25.3,3476742144,17198687232,,
2021-08-24 16:21:01.549032,0.0,8345075712,7592525824,434466816,9.0,0,0,0,0.0,83067539456,20982669312,62068092928,25.3,3476742144,17198990336,,
2021-08-24 16:22:01.554982,0.0,8345075712,7590256640,436736000,9.0,0,0,0,0.0,83067539456,20982673408,62068088832,25.3,3476742144,17199145984,,
2021-08-24 16:23:01.618841,100.0,8345075712,7589715968,437276672,9.1,0,0,0,0.0,83067539456,20982677504,62068084736,25.3,3476742144,17199350784,,
2021-08-24 16:24:01.683138,0.0,8345075712,7589720064,437272576,9.1,0,0,0,0.0,83067539456,20982685696,62068076544,25.3,3476742144,17199518720,,
2021-08-24 16:25:01.686929,0.0,8345075712,7589441536,437551104,9.1,0,0,0,0.0,83067539456,20982689792,62068072448,25.3,3476742144,17199735808,,
2021-08-24 16:26:01.750807,0.0,8345075712,7589449728,437542912,9.1,0,0,0,0.0,83067539456,20982693888,62068068352,25.3,3476742144,17200030720,,
2021-08-24 16:27:01.814366,0.0,8345075712,7589494784,437497856,9.1,0,0,0,0.0,83067539456,20982697984,62068064256,25.3,3476742144,17200215040,,
2021-08-24 16:28:01.831010,0.0,8345075712,7589466112,437526528,9.1,0,0,0,0.0,83067539456,20982702080,62068060160,25.3,3476742144,17200370688,,
2021-08-24 16:29:01.894972,0.0,8345075712,7589548032,437444608,9.1,0,0,0,0.0,83067539456,20982706176,62068056064,25.3,3476742144,17200546816,,
2021-08-24 16:30:01.930958,0.0,8345075712,7589425152,437567488,9.1,0,0,0,0.0,83067539456,20982726656,62068035584,25.3,3476742144,17202357248,,
2021-08-24 16:31:01.958910,0.0,8345075712,7589654528,437338112,9.1,0,0,0,0.0,83067539456,20982730752,62068031488,25.3,3476742144,17202574336,,
2021-08-24 16:32:02.018998,0.0,8345075712,7589433344,437559296,9.1,0,0,0,0.0,83067539456,20982734848,62068027392,25.3,3476742144,17202746368,,
2021-08-24 16:33:02.034742,0.0,8345075712,7589670912,437317632,9.1,0,0,0,0.0,83067539456,20982743040,62068019200,25.3,3476742144,17202922496,,
2021-08-24 16:34:02.098349,0.0,8345075712,7589720064,437272576,9.1,0,0,0,0.0,83067539456,20982747136,62068015104,25.3,3476742144,17203131392,,
2021-08-24 16:35:02.162340,0.0,8345075712,7589470208,437522432,9.1,0,0,0,0.0,83067539456,20982751232,62068011008,25.3,3476742144,17203340288,,
2021-08-24 16:36:02.192618,0.0,8345075712,7589474304,437518336,9.1,0,0,0,0.0,83067539456,20982755328,62068006912,25.3,3476742144,17203512320,,
2021-08-24 16:37:02.218881,0.0,8345075712,7589486592,437506048,9.1,0,0,0,0.0,83067539456,20982759424,62068002816,25.3,3476742144,17203844096,,
2021-08-24 16:38:02.234978,0.0,8345075712,7589240832,437751808,9.1,0,0,0,0.0,83067539456,20982763520,62067998720,25.3,3476742144,17204032512,,
2021-08-24 16:39:02.298634,0.0,8345075712,7589253120,437739520,9.1,0,0,0,0.0,83067539456,20982767616,62067994624,25.3,3476742144,17204212736,,
2021-08-24 16:40:02.354829,0.0,8345075712,7589388288,437604352,9.1,0,0,0,0.0,83067539456,20982771712,62067990528,25.3,3476742144,17204360192,,
2021-08-24 16:41:02.417860,0.0,8345075712,7589523456,437469184,9.1,0,0,0,0.0,83067539456,20982779904,62067982336,25.3,3476742144,17204540416,,
2021-08-24 16:42:02.481599,0.0,8345075712,7589556224,437436416,9.1,0,0,0,0.0,83067539456,20982784000,62067978240,25.3,3476742144,17204745216,,
2021-08-24 16:43:02.514776,0.0,8345075712,7589371904,437620736,9.1,0,0,0,0.0,83067539456,20982788096,62067974144,25.3,3476742144,17204904960,,
