imageCounter,currentTime,meanNetworkDelay,meanResponseTime,classificationTime
1,2021-07-12 15:56:23.386326,60.434396266937256,60.49374175071716,0:00:00.058952
2,2021-07-12 15:56:23.454120,60.409138202667236,60.471816301345825,0:00:00.065646
3,2021-07-12 15:56:23.502235,60.418156226476036,60.475537061691284,0:00:00.046393
4,2021-07-12 15:56:23.552460,60.431137919425964,60.486240327358246,0:00:00.048020
5,2021-07-12 15:56:23.596709,60.446422052383426,60.4991090297699,0:00:00.042793
6,2021-07-12 15:56:23.648429,60.462520678838096,60.51479947566986,0:00:00.049893
7,2021-07-12 15:56:23.696206,60.47999463762556,60.531401770455496,0:00:00.045848
8,2021-07-12 15:56:23.745429,60.49590003490448,60.546841502189636,0:00:00.047307
9,2021-07-12 15:56:23.781341,60.51182924376594,60.56094408035278,0:00:00.034153
10,2021-07-12 15:56:23.830674,60.52654609680176,60.575557708740234,0:00:00.047840
11,2021-07-12 15:56:23.860242,60.54160581935536,60.58874156258323,0:00:00.028150
12,2021-07-12 15:56:23.908793,60.55515638987223,60.60227590799332,0:00:00.046692
13,2021-07-12 15:56:23.949517,60.56966545031621,60.6161713049962,0:00:00.038776
14,2021-07-12 15:56:23.992515,60.58342834881374,60.62958429540907,0:00:00.041255
15,2021-07-12 15:56:24.036142,60.59714283943176,60.643047126134235,0:00:00.042146
16,2021-07-12 15:56:24.077527,60.61146129667759,60.65697064995766,0:00:00.039253
17,2021-07-12 15:56:24.118424,60.62516800095053,60.670318841934204,0:00:00.039163
18,2021-07-12 15:56:24.165871,60.63861411147647,60.68381325403849,0:00:00.045778
19,2021-07-12 15:56:24.209539,60.65263945177982,60.697666569759974,0:00:00.041635
20,2021-07-12 15:56:24.244343,60.66691657304764,60.71137515306473,0:00:00.033429
21,2021-07-12 15:56:24.290994,60.68078364644732,60.725285700389314,0:00:00.045052
22,2021-07-12 15:56:24.342440,60.695145444436505,60.7399035692215,0:00:00.046120
23,2021-07-12 15:56:24.398285,60.70972205244976,60.754899304846056,0:00:00.054092
24,2021-07-12 15:56:24.442022,60.72486169139544,60.76992585261663,0:00:00.042173
25,2021-07-12 15:56:24.491214,60.7398641872406,60.78503722190857,0:00:00.047499
26,2021-07-12 15:56:24.524800,60.75499980266277,60.79965931635637,0:00:00.031523
27,2021-07-12 15:56:24.572308,60.76964947912428,60.814365722514964,0:00:00.045985
28,2021-07-12 15:56:24.611436,60.784394468579976,60.82885112081255,0:00:00.037222
29,2021-07-12 15:56:24.657249,60.79890862826643,60.84336297265415,0:00:00.044074
30,2021-07-12 15:56:24.703629,60.813438804944354,60.857916593551636,0:00:00.044934
31,2021-07-12 15:56:24.741492,60.82805410508187,60.87226050130783,0:00:00.035760
32,2021-07-12 15:56:24.789233,60.84244690090418,60.88671777397394,0:00:00.046022
33,2021-07-12 15:56:24.820138,60.856969255389586,60.90078048995047,0:00:00.028694
34,2021-07-12 15:56:24.861079,60.87107654880075,60.914767012876624,0:00:00.039433
35,2021-07-12 15:56:24.901951,60.885101965495515,60.92865455491202,0:00:00.038466
36,2021-07-12 15:56:24.941775,60.89909615781572,60.9424897034963,0:00:00.037542
37,2021-07-12 15:56:24.984034,60.913005004058014,60.95633107907063,0:00:00.040656
38,2021-07-12 15:56:25.031294,60.926876852386876,60.9702662919697,0:00:00.045514
39,2021-07-12 15:56:25.076853,60.940857991194115,60.984265339680206,0:00:00.043747
40,2021-07-12 15:56:25.125740,60.95485690832138,60.99836010336876,0:00:00.046861
41,2021-07-12 15:56:25.161621,60.96901498771295,61.012299485322906,0:00:00.034300
42,2021-07-12 15:56:25.207182,60.982962659427095,61.02627312569391,0:00:00.044092
43,2021-07-12 15:56:25.247631,60.996973004452016,61.04018273464469,0:00:00.038717
44,2021-07-12 15:56:25.280178,61.010921678759836,61.05385600978678,0:00:00.030757
45,2021-07-12 15:56:25.326026,61.02452352841695,61.067492416169905,0:00:00.044241
46,2021-07-12 15:56:25.377465,61.0382219242013,61.08135013476662,0:00:00.050075
47,2021-07-12 15:56:25.414610,61.05228398708587,61.09525961064278,0:00:00.035719
48,2021-07-12 15:56:25.466710,61.06607218583425,61.10921138525009,0:00:00.050563
49,2021-07-12 15:56:25.507380,61.080200861911386,61.12325551558514,0:00:00.038603
50,2021-07-12 15:56:25.557507,61.0941547870636,61.13731566429138,0:00:00.048127
51,2021-07-12 15:56:25.608613,61.10824197881362,61.15152740946003,0:00:00.049188
52,2021-07-12 15:56:25.643819,61.122480186132286,61.16558334002128,0:00:00.033535
53,2021-07-12 15:56:25.690624,61.136561348753155,61.17970487306703,0:00:00.044820
54,2021-07-12 15:56:25.735203,61.15070196875819,61.19384928102846,0:00:00.043105
55,2021-07-12 15:56:25.760861,61.16488037542863,61.207688669724895,0:00:00.024270
56,2021-07-12 15:56:25.803651,61.178726370845524,61.2215094438621,0:00:00.041119
57,2021-07-12 15:56:25.852214,61.19255316466616,61.23541235087211,0:00:00.046690
58,2021-07-12 15:56:25.898343,61.2064782586591,61.249368486733275,0:00:00.044358
59,2021-07-12 15:56:25.945543,61.22044769384093,61.263389672263195,0:00:00.045681
60,2021-07-12 15:56:25.990688,61.23459648688634,61.277544581890105,0:00:00.042890
61,2021-07-12 15:56:26.034263,61.248667697437476,61.291600614297586,0:00:00.041763
62,2021-07-12 15:56:26.077412,61.26266149936184,61.3055755553707,0:00:00.041519
63,2021-07-12 15:56:26.126908,61.27662253379822,61.31962187328036,0:00:00.048063
64,2021-07-12 15:56:26.167445,61.2907634600997,61.3337046764791,0:00:00.039075
