imageCounter,currentTime,meanNetworkDelay,meanResponseTime,classificationTime
1,2021-07-22 16:05:45.153300,0.0,0.031244993209838867,0:00:00.031000
2,2021-07-22 16:05:45.668919,0.007815361022949219,0.0390627384185791,0:00:00.032000
3,2021-07-22 16:05:46.168897,0.0052102406819661455,0.03645793596903483,0:00:00.032000
4,2021-07-22 16:05:46.710334,0.003907680511474609,0.042970895767211914,0:00:00.046000
5,2021-07-22 16:05:47.180764,0.003326272964477539,0.03857431411743164,0:00:00.015000
6,2021-07-22 16:05:47.692682,0.0029383103052775064,0.03570858637491862,0:00:00.016000
7,2021-07-22 16:05:48.240160,0.002518551690237863,0.037541559764317105,0:00:00.047000
8,2021-07-22 16:05:48.718975,0.0023286938667297363,0.03662022948265076,0:00:00.015000
9,2021-07-22 16:05:49.236883,0.0021810796525743273,0.036881738238864474,0:00:00.031000
10,2021-07-22 16:05:49.752162,0.0020629405975341798,0.036858439445495605,0:00:00.032000
11,2021-07-22 16:05:50.246255,0.0020568804307417436,0.037371527064930306,0:00:00.032000
12,2021-07-22 16:05:50.726250,0.001968840758005778,0.03650583823521932,0:00:00.031000
13,2021-07-22 16:05:51.245117,0.0018943089705247146,0.03626027474036583,0:00:00.032000
14,2021-07-22 16:05:51.782263,0.0018303564616612025,0.03738180228642055,0:00:00.031000
15,2021-07-22 16:05:52.297197,0.001775074005126953,0.0376190980275472,0:00:00.032000
16,2021-07-22 16:05:52.799710,0.0017892569303512573,0.037766918540000916,0:00:00.032000
17,2021-07-22 16:05:53.278361,0.0018026969012092141,0.03713247355292825,0:00:00.016000
18,2021-07-22 16:05:53.806110,0.0017580323749118382,0.037456909815470375,0:00:00.031000
19,2021-07-22 16:05:54.300597,0.001717981539274517,0.037378938574539985,0:00:00.016000
20,2021-07-22 16:05:54.795561,0.001732015609741211,0.037214922904968264,0:00:00.016000
21,2021-07-22 16:05:55.299069,0.0016969385601225354,0.03720342545282273,0:00:00.016000
22,2021-07-22 16:05:55.756499,0.0016198049892078745,0.03622271797873757,0:00:00.015000
23,2021-07-22 16:05:56.319014,0.0022281149159307065,0.03668641007464865,0:00:00.031000
24,2021-07-22 16:05:56.818969,0.0021352767944335938,0.036459932724634804,0:00:00.031000
25,2021-07-22 16:05:57.326718,0.00204986572265625,0.036251611709594726,0:00:00.031000
26,2021-07-22 16:05:57.857945,0.0019710247333233175,0.03665997431828426,0:00:00.031000
27,2021-07-22 16:05:58.326701,0.0018980238172743055,0.03588147516603823,0:00:00
28,2021-07-22 16:05:58.889224,0.0018302372523716518,0.036276016916547506,0:00:00.047000
29,2021-07-22 16:05:59.373535,0.0017671256229795259,0.03610286219366666,0:00:00.032000
30,2021-07-22 16:05:59.904771,0.001708221435546875,0.0359404722849528,0:00:00.016000
31,2021-07-22 16:06:00.387097,0.0016531175182711694,0.035284688395838586,0:00:00.015000
32,2021-07-22 16:06:00.933956,0.0016014575958251953,0.03564683347940445,0:00:00.031000
33,2021-07-22 16:06:01.433941,0.0015529285777698863,0.035040335221724075,0:00:00.016000
34,2021-07-22 16:06:01.949553,0.001507254207835478,0.03492890386020436,0:00:00.031000
35,2021-07-22 16:06:02.465160,0.0014641898018973214,0.034823731013706755,0:00:00.031000
36,2021-07-22 16:06:02.980779,0.0014235178629557292,0.034724666012658015,0:00:00.031000
37,2021-07-22 16:06:03.496390,0.001385044407200169,0.03463084633285935,0:00:00.032000
38,2021-07-22 16:06:04.027617,0.0013485958701685856,0.034541581806383635,0:00:00.031000
39,2021-07-22 16:06:04.558853,0.0013140164888822115,0.03485754820016714,0:00:00.031000
40,2021-07-22 16:06:05.074461,0.0012811660766601563,0.03515787124633789,0:00:00.047000
41,2021-07-22 16:06:05.574447,0.0012499181235708842,0.03468127948481862,0:00:00.016000
42,2021-07-22 16:06:06.090066,0.0012201581682477678,0.034599553971063526,0:00:00.031000
43,2021-07-22 16:06:06.605664,0.0011917823968931687,0.03452119716378146,0:00:00.031000
44,2021-07-22 16:06:07.136912,0.0011646964333274148,0.03480167280543934,0:00:00.047000
45,2021-07-22 16:06:07.621267,0.0011388142903645834,0.03472286860148112,0:00:00.032000
46,2021-07-22 16:06:08.168134,0.0011140574579653533,0.0349870609200519,0:00:00.032000
47,2021-07-22 16:06:08.668112,0.0010903541077958777,0.03490746782181111,0:00:00.032000
48,2021-07-22 16:06:09.183719,0.0010676383972167969,0.03483125567436218,0:00:00.031000
49,2021-07-22 16:06:09.668088,0.0010458498584980868,0.03475832452579421,0:00:00.016000
50,2021-07-22 16:06:10.214944,0.001024932861328125,0.03468826770782471,0:00:00.031000
51,2021-07-22 16:06:10.746173,0.0010048361385569854,0.034927199868594896,0:00:00.047000
52,2021-07-22 16:06:11.246157,0.0009855123666616587,0.034856438636779785,0:00:00.032000
53,2021-07-22 16:06:11.746147,0.0009669177937057783,0.03478841511708385,0:00:00.016000
54,2021-07-22 16:06:12.277375,0.0009490119086371528,0.034722721135174786,0:00:00.031000
55,2021-07-22 16:06:12.808611,0.0009317571466619318,0.03494338122281161,0:00:00.031000
56,2021-07-22 16:06:13.308607,0.0009151186261858259,0.034877581255776544,0:00:00.015000
57,2021-07-22 16:06:13.839830,0.0008990639134457236,0.03508755616974412,0:00:00.031000
58,2021-07-22 16:06:14.339832,0.0008835628114897629,0.035021576388128875,0:00:00.031000
59,2021-07-22 16:06:14.871053,0.0008685871706170551,0.03522236468428272,0:00:00.047000
60,2021-07-22 16:06:15.355419,0.0008541107177734375,0.03515613476435343,0:00:00.016000
