imageCounter,currentTime,meanNetworkDelay,meanResponseTime,classificationTime
1,2021-06-22 19:43:24.670197,4.497851371765137,5.288035154342651,0:00:00.789875
2,2021-06-22 19:43:24.811272,4.628342032432556,5.09313690662384,0:00:00.139132
3,2021-06-22 19:43:24.949834,4.550939877827962,4.906480709711711,0:00:00.136743
4,2021-06-22 19:43:25.087688,4.41247946023941,4.71320503950119,0:00:00.136005
5,2021-06-22 19:43:25.466206,4.260727834701538,4.576697540283203,0:00:00.376674
6,2021-06-22 19:43:25.605242,4.138026038805644,4.424231211344401,0:00:00.137110
7,2021-06-22 19:43:25.743084,3.9972195625305176,4.2620059081486295,0:00:00.135974
8,2021-06-22 19:43:25.889310,3.8448312282562256,4.094599336385727,0:00:00.144372
9,2021-06-22 19:43:26.027852,3.6863258414798312,3.9235582086775036,0:00:00.136616
10,2021-06-22 19:43:26.164890,3.522104787826538,3.7491626501083375,0:00:00.135219
11,2021-06-22 19:43:26.303068,3.3542276079004463,3.573065606030551,0:00:00.136369
12,2021-06-22 19:43:26.452582,3.182938814163208,3.3958588242530823,0:00:00.147553
13,2021-06-22 19:43:26.590996,3.009427474095271,3.2164938816657433,0:00:00.136529
14,2021-06-22 19:43:26.729605,2.834710785320827,3.0367718594414845,0:00:00.136681
15,2021-06-22 19:43:26.911922,2.6623015880584715,2.8596017678578693,0:00:00.130378
16,2021-06-22 19:43:27.432420,2.511361703276634,2.705428421497345,0:00:00.145297
17,2021-06-22 19:43:27.930729,2.3782927288728604,2.568747814963846,0:00:00.132289
18,2021-06-22 19:43:28.437374,2.259981248113844,2.4470734198888144,0:00:00.129684
19,2021-06-22 19:43:28.959816,2.1552662472975883,2.3395268666116813,0:00:00.133058
20,2021-06-22 19:43:29.451489,2.0599329829216004,2.24229975938797,0:00:00.146147
21,2021-06-22 19:43:29.943256,1.9736473219735282,2.1537484327952066,0:00:00.134544
22,2021-06-22 19:43:30.456294,1.8952486515045166,2.073124571280046,0:00:00.130909
23,2021-06-22 19:43:30.964404,1.8236732897551164,1.9998121157936428,0:00:00.137677
24,2021-06-22 19:43:31.470218,1.758223980665207,1.9325537383556366,0:00:00.132480
25,2021-06-22 19:43:31.968175,1.6978666973114014,1.870542802810669,0:00:00.132741
26,2021-06-22 19:43:32.473521,1.6421990119493926,1.813232660293579,0:00:00.129731
27,2021-06-22 19:43:33.014001,1.590626769595676,1.761510071931062,0:00:00.166581
28,2021-06-22 19:43:33.479021,1.542722863810403,1.7120956693376814,0:00:00.128292
29,2021-06-22 19:43:33.984843,1.4981004780736462,1.6661135985933502,0:00:00.129681
30,2021-06-22 19:43:34.487731,1.4564085165659586,1.6232158899307252,0:00:00.130969
31,2021-06-22 19:43:35.006249,1.4174870675609959,1.5835045845277849,0:00:00.142090
32,2021-06-22 19:43:35.507268,1.3811827450990677,1.546056717634201,0:00:00.129191
33,2021-06-22 19:43:35.999762,1.3468541665510698,1.5106857328703909,0:00:00.130237
34,2021-06-22 19:43:36.510071,1.3146620708353378,1.4775027387282427,0:00:00.129574
35,2021-06-22 19:43:37.052282,1.2842568942478725,1.4464897564479282,0:00:00.141330
36,2021-06-22 19:43:37.510880,1.2555464373694525,1.4169095555941265,0:00:00.130688
37,2021-06-22 19:43:38.070443,1.2285170555114746,1.3900008072724213,0:00:00.165469
38,2021-06-22 19:43:38.525750,1.2027875122271086,1.3636201180909808,0:00:00.136485
39,2021-06-22 19:43:39.022487,1.178351457302387,1.338422756928664,0:00:00.130903
40,2021-06-22 19:43:39.534305,1.1551193654537202,1.3146228790283203,0:00:00.137122
41,2021-06-22 19:43:40.060762,1.1336459066809677,1.292481492205364,0:00:00.131885
42,2021-06-22 19:43:40.554193,1.112596142859686,1.2710981482551211,0:00:00.144460
43,2021-06-22 19:43:41.040166,1.0925412067147189,1.250398264374844,0:00:00.130532
44,2021-06-22 19:43:41.557147,1.0733870267868042,1.2307706150141628,0:00:00.136660
45,2021-06-22 19:43:42.056093,1.0551092147827148,1.2118838098314073,0:00:00.129608
46,2021-06-22 19:43:42.577904,1.0376190206278926,1.194068167520606,0:00:00.141244
47,2021-06-22 19:43:43.111927,1.0208851936015677,1.1776163476578734,0:00:00.169466
48,2021-06-22 19:43:43.598785,1.0048042833805084,1.160939524571101,0:00:00.127889
49,2021-06-22 19:43:44.094910,0.9893916918306934,1.1451830182756697,0:00:00.139048
50,2021-06-22 19:43:44.603878,0.9748499870300293,1.1301906490325928,0:00:00.133016
51,2021-06-22 19:43:45.101696,0.9607011757644952,1.1155355724633909,0:00:00.129236
52,2021-06-22 19:43:45.602505,0.9470203381318313,1.1013996646954463,0:00:00.130895
53,2021-06-22 19:43:46.122845,0.9339232534732459,1.088059461341714,0:00:00.141256
54,2021-06-22 19:43:46.616602,0.9213009940253364,1.0749754110972087,0:00:00.128922
55,2021-06-22 19:43:47.118983,0.9090696594931863,1.062328611720692,0:00:00.130555
56,2021-06-22 19:43:47.619672,0.8972917412008558,1.05015452844756,0:00:00.130836
57,2021-06-22 19:43:48.163537,0.885928890161347,1.0390941469292891,0:00:00.169851
58,2021-06-22 19:43:48.624383,0.8749438770886125,1.0277050774672936,0:00:00.129489
59,2021-06-22 19:43:49.130921,0.8643469931715626,1.0167194261389263,0:00:00.129589
60,2021-06-22 19:43:49.725347,0.8556619564692179,1.0076606273651123,0:00:00.129712
61,2021-06-22 19:43:50.163474,0.8458760488228719,0.9977480505333572,0:00:00.144014
62,2021-06-22 19:43:50.736257,0.8377236820036366,0.9892551745137861,0:00:00.130527
63,2021-06-22 19:43:51.155686,0.8284739501892574,0.9796697336529928,0:00:00.130103
64,2021-06-22 19:43:51.682525,0.8194085545837879,0.9704332239925861,0:00:00.140015
65,2021-06-22 19:43:52.161617,0.8106283591343806,0.9613423567551833,0:00:00.130564
66,2021-06-22 19:43:52.770656,0.8036988973617554,0.9541445789915143,0:00:00.132773
67,2021-06-22 19:43:53.181062,0.7955049116220048,0.9456875537758442,0:00:00.132589
68,2021-06-22 19:43:53.913353,0.7899499220006606,0.9408046392833486,0:00:00.195391
69,2021-06-22 19:43:54.247581,0.7830328146616617,0.9336302418639695,0:00:00.132865
70,2021-06-22 19:43:54.724791,0.775926501410348,0.9262419700622558,0:00:00.130614
71,2021-06-22 19:43:55.246673,0.7692375518906285,0.9192578087390308,0:00:00.128770
72,2021-06-22 19:43:56.118777,0.7676942812071906,0.9175773097409142,0:00:00.139910
73,2021-06-22 19:43:56.285168,0.761464092829456,0.9110432259024006,0:00:00.127466
74,2021-06-22 19:43:56.797148,0.7556824104205982,0.9049694860303724,0:00:00.127729
75,2021-06-22 19:43:57.288218,0.74928253809611,0.8984185791015625,0:00:00.137726
76,2021-06-22 19:43:57.756861,0.7427040056178444,0.8915746055151287,0:00:00.128724
77,2021-06-22 19:43:58.231325,0.7363178017851594,0.8849232072954054,0:00:00.128182
78,2021-06-22 19:43:58.733237,0.7300734214293652,0.8784242562758617,0:00:00.128512
79,2021-06-22 19:43:59.304450,0.7240026691291905,0.8728902339935303,0:00:00.190294
80,2021-06-22 19:43:59.749602,0.71809002161026,0.8667443573474884,0:00:00.129993
81,2021-06-22 19:44:00.252716,0.7123265531327989,0.860743914121463,0:00:00.128891
82,2021-06-22 19:44:00.759053,0.7066760557453807,0.8548495187992002,0:00:00.128167
83,2021-06-22 19:44:01.277484,0.7011712660272438,0.8493021109017981,0:00:00.144401
84,2021-06-22 19:44:01.773711,0.6957798628580003,0.8437640184447879,0:00:00.135572
85,2021-06-22 19:44:02.283565,0.6905667052549475,0.8383235987494974,0:00:00.128377
86,2021-06-22 19:44:02.790343,0.6854161439939986,0.8329711902973264,0:00:00.130158
87,2021-06-22 19:44:03.312746,0.6803904785507027,0.8279216399138001,0:00:00.145244
88,2021-06-22 19:44:03.814106,0.6754806041717529,0.822866989807649,0:00:00.134555
89,2021-06-22 19:44:04.362182,0.670701819859194,0.8183812264646038,0:00:00.173179
90,2021-06-22 19:44:04.840998,0.6660413026809693,0.8136327478620741,0:00:00.139492
91,2021-06-22 19:44:05.332832,0.6614647383218283,0.8088951870635316,0:00:00.132707
92,2021-06-22 19:44:05.845404,0.6570118510204813,0.8043015391930289,0:00:00.134219
93,2021-06-22 19:44:06.348732,0.6526422705701602,0.7997615132280576,0:00:00.131201
94,2021-06-22 19:44:06.861711,0.648353893706139,0.7954185211912115,0:00:00.141725
95,2021-06-22 19:44:07.352554,0.6441572992425216,0.7910335465481407,0:00:00.128934
96,2021-06-22 19:44:07.892419,0.6400455261270205,0.7867398684223493,0:00:00.129175
97,2021-06-22 19:44:08.365113,0.6360319176900018,0.7825442048692212,0:00:00.128795
98,2021-06-22 19:44:08.883455,0.6321156706128802,0.7785817409048275,0:00:00.141743
99,2021-06-22 19:44:09.408601,0.6282792235865737,0.7748525720654111,0:00:00.156837
100,2021-06-22 19:44:09.899037,0.6244915509223938,0.7708774733543396,0:00:00.127546
101,2021-06-22 19:44:10.395760,0.6207892871139074,0.7670970553218728,0:00:00.138257
102,2021-06-22 19:44:10.892257,0.6171640788807589,0.7633069099164477,0:00:00.128881
103,2021-06-22 19:44:11.398628,0.6136570995293774,0.7596913055308814,0:00:00.134573
104,2021-06-22 19:44:11.913269,0.6101861045910761,0.7561673315671774,0:00:00.140278
105,2021-06-22 19:44:12.421104,0.6067848659697033,0.7527595565432594,0:00:00.145051
106,2021-06-22 19:44:12.907381,0.6034426441732442,0.7492581403480386,0:00:00.128845
107,2021-06-22 19:44:13.412416,0.6001471960655996,0.7457979327050325,0:00:00.127952
108,2021-06-22 19:44:13.927362,0.5969066045902394,0.7424013680881925,0:00:00.128568
109,2021-06-22 19:44:14.450631,0.5937301981339761,0.7392217434874369,0:00:00.144897
110,2021-06-22 19:44:14.988072,0.5906128059733998,0.7364223740317605,0:00:00.180098
111,2021-06-22 19:44:15.432598,0.5875416124189222,0.733193369599076,0:00:00.128054
112,2021-06-22 19:44:15.951916,0.5845360032149723,0.7300898432731628,0:00:00.134446
113,2021-06-22 19:44:16.467555,0.5815895046808023,0.7271209438290216,0:00:00.142780
114,2021-06-22 19:44:16.956325,0.5786918318062498,0.7240863829328302,0:00:00.129685
115,2021-06-22 19:44:17.466931,0.5758388187574304,0.7211361325305441,0:00:00.133975
116,2021-06-22 19:44:17.978486,0.5730354107659439,0.718280592869068,0:00:00.139007
117,2021-06-22 19:44:18.477842,0.5702841037358993,0.7154166127881433,0:00:00.131819
118,2021-06-22 19:44:18.985587,0.5676134865162736,0.7126354605464612,0:00:00.131510
119,2021-06-22 19:44:19.495526,0.5649949983388436,0.709932974406651,0:00:00.134792
120,2021-06-22 19:44:20.043501,0.5624373455842336,0.7076689839363098,0:00:00.179925
121,2021-06-22 19:44:20.493906,0.5598865402631523,0.705008189540264,0:00:00.131686
122,2021-06-22 19:44:21.014823,0.5574850977444258,0.7024772518970928,0:00:00.129061
123,2021-06-22 19:44:21.508199,0.555005889597947,0.699870349915047,0:00:00.129016
124,2021-06-22 19:44:22.030364,0.5525610985294465,0.6974362365661129,0:00:00.145953
125,2021-06-22 19:44:22.521348,0.5501476840972901,0.6949369354248047,0:00:00.133873
126,2021-06-22 19:44:23.026380,0.5477661026848687,0.6924685542545621,0:00:00.133613
127,2021-06-22 19:44:23.550088,0.5454226929371752,0.6900745245415395,0:00:00.138037
128,2021-06-22 19:44:24.037385,0.5431188028305769,0.6876834314316511,0:00:00.133252
129,2021-06-22 19:44:24.537495,0.5408568493155546,0.6852974485057269,0:00:00.128329
130,2021-06-22 19:44:25.038347,0.5386256089577308,0.6829411359933707,0:00:00.127936
131,2021-06-22 19:44:25.585792,0.5364409548635701,0.6809657238821947,0:00:00.171268
132,2021-06-22 19:44:26.051620,0.5342654116225966,0.6786746382713318,0:00:00.129037
133,2021-06-22 19:44:26.557778,0.5321443833802876,0.676430386708195,0:00:00.127780
134,2021-06-22 19:44:27.067675,0.5300835388809887,0.6742505333316859,0:00:00.128100
135,2021-06-22 19:44:27.576682,0.5280081060197618,0.6721461260760272,0:00:00.140016
136,2021-06-22 19:44:28.070398,0.5259614972507253,0.669984898146461,0:00:00.128313
137,2021-06-22 19:44:28.569994,0.5239469013074889,0.6678538531282522,0:00:00.127832
138,2021-06-22 19:44:29.076165,0.521971797597581,0.6657757603603861,0:00:00.129458
139,2021-06-22 19:44:29.615944,0.5200050580415795,0.6637848401241165,0:00:00.140211
140,2021-06-22 19:44:30.088627,0.5180720840181623,0.6617411971092224,0:00:00.128053
141,2021-06-22 19:44:30.663712,0.5161746799523104,0.6599493753825519,0:00:00.158124
142,2021-06-22 19:44:31.132526,0.5143680656459969,0.6581592207223597,0:00:00.145853
143,2021-06-22 19:44:31.634113,0.5125164685549436,0.6562244792084594,0:00:00.131643
144,2021-06-22 19:44:32.125204,0.5107060670852661,0.654325309726927,0:00:00.130322
145,2021-06-22 19:44:32.631471,0.5089232444763183,0.6524725042540451,0:00:00.133235
146,2021-06-22 19:44:33.142896,0.5071578956630132,0.6507055939060368,0:00:00.142764
147,2021-06-22 19:44:33.664589,0.5054097824356183,0.6488722684432049,0:00:00.130779
148,2021-06-22 19:44:34.140932,0.5036856564315589,0.6470750860265784,0:00:00.132414
149,2021-06-22 19:44:34.648549,0.5020067403780534,0.6453318227857552,0:00:00.133533
150,2021-06-22 19:44:35.163552,0.5003421545028687,0.6436893081665039,0:00:00.146398
151,2021-06-22 19:44:35.703142,0.49868759414218117,0.6422749844607928,0:00:00.179384
152,2021-06-22 19:44:36.156632,0.497055764261045,0.6405436271115353,0:00:00.128223
153,2021-06-22 19:44:36.666280,0.4954385554868411,0.6388901355219823,0:00:00.137705
154,2021-06-22 19:44:37.574142,0.49384175492571547,0.6398562595441744,0:00:00.537574
155,2021-06-22 19:44:37.708625,0.49247626643027026,0.6384056122072281,0:00:00.132493
156,2021-06-22 19:44:38.209844,0.4909357703649081,0.63674568824279,0:00:00.127068
157,2021-06-22 19:44:38.683283,0.48939890314818946,0.6351493665367175,0:00:00.136207
158,2021-06-22 19:44:39.234199,0.48801475687872004,0.6336684996568704,0:00:00.130228
159,2021-06-22 19:44:39.690681,0.4865295182234086,0.63208373837501,0:00:00.129579
160,2021-06-22 19:44:40.194096,0.4850511997938156,0.6305074632167816,0:00:00.129626
161,2021-06-22 19:44:40.729667,0.48359648781533565,0.6291465463105196,0:00:00.160283
162,2021-06-22 19:44:41.258665,0.4821623416594517,0.6279238992267184,0:00:00.179309
163,2021-06-22 19:44:41.711704,0.48075151589750514,0.6264136539646453,0:00:00.129321
164,2021-06-22 19:44:42.215636,0.479364812374115,0.6249351152559606,0:00:00.130359
165,2021-06-22 19:44:42.734499,0.47799446366050025,0.6235445672815496,0:00:00.142002
166,2021-06-22 19:44:43.231195,0.4766641151474183,0.62211724936244,0:00:00.129205
167,2021-06-22 19:44:43.728874,0.4753153666764676,0.6206739891075088,0:00:00.129434
168,2021-06-22 19:44:44.261951,0.4741209234510149,0.6194370445751008,0:00:00.137953
169,2021-06-22 19:44:44.736577,0.47280522069987463,0.6180197882229055,0:00:00.127917
170,2021-06-22 19:44:45.237628,0.4715031637864954,0.616613818617428,0:00:00.127314
171,2021-06-22 19:44:45.751599,0.47025904041981836,0.615266247799522,0:00:00.127189
172,2021-06-22 19:44:46.304025,0.4689865431120229,0.6142126418823419,0:00:00.182406
173,2021-06-22 19:44:46.755810,0.4677305221557617,0.6128815943106062,0:00:00.131993
174,2021-06-22 19:44:47.263282,0.46647874240217535,0.611552060335532,0:00:00.131366
175,2021-06-22 19:44:47.793322,0.4652429144723075,0.610217170715332,0:00:00.127499
176,2021-06-22 19:44:48.279957,0.4640346697785638,0.6089830859140917,0:00:00.140197
177,2021-06-22 19:44:48.779803,0.4628443677546614,0.6077052604007183,0:00:00.129221
178,2021-06-22 19:44:49.283142,0.46165547612008084,0.606439263633128,0:00:00.130572
179,2021-06-22 19:44:49.784123,0.46049613925997773,0.6051825038547622,0:00:00.127107
180,2021-06-22 19:44:50.306841,0.4593426201078627,0.6040052069558037,0:00:00.140167
181,2021-06-22 19:44:50.797146,0.4581866435583125,0.6027905124327095,0:00:00.133798
