imageCounter,currentTime,meanNetworkDelay,meanResponseTime,classificationTime
1,2021-06-21 19:58:02.771297,9.58398723602295,9.69935393333435,0:00:00.115091
2,2021-06-21 19:58:02.883805,8.815289735794067,8.92861521244049,0:00:00.111052
3,2021-06-21 19:58:02.997935,8.563028732935587,8.67622979482015,0:00:00.112721
4,2021-06-21 19:58:03.110105,8.427418053150177,8.540070593357086,0:00:00.110776
5,2021-06-21 19:58:03.219801,8.354812955856323,8.466649436950684,0:00:00.108320
6,2021-06-21 19:58:03.329772,8.30650536219279,8.417837142944336,0:00:00.108577
7,2021-06-21 19:58:03.443423,8.272355726787023,8.383857795170375,0:00:00.112293
8,2021-06-21 19:58:03.556556,8.246546804904938,8.358096152544022,0:00:00.111645
9,2021-06-21 19:58:03.670078,8.22732467121548,8.338964329825508,0:00:00.112186
10,2021-06-21 19:58:03.780549,8.212440180778504,8.323847317695618,0:00:00.109090
11,2021-06-21 19:58:03.890653,8.199987324801358,8.311174479397861,0:00:00.108713
12,2021-06-21 19:58:04.001019,8.189989467461904,8.30101360877355,0:00:00.109006
13,2021-06-21 19:58:04.111351,8.181096205344566,8.29197408602788,0:00:00.108895
14,2021-06-21 19:58:04.222739,8.17409178188869,8.284922276224409,0:00:00.109982
15,2021-06-21 19:58:04.332732,8.165713707605997,8.276412757237752,0:00:00.108628
16,2021-06-21 19:58:04.444819,8.160709515213966,8.271423995494843,0:00:00.110714
17,2021-06-21 19:58:04.554965,8.156343726550832,8.26695826474358,0:00:00.108786
18,2021-06-21 19:58:04.667564,8.152095754941305,8.26275764571296,0:00:00.111240
19,2021-06-21 19:58:04.777498,8.148653068040547,8.259213999698037,0:00:00.108504
20,2021-06-21 19:58:04.889770,8.145368361473084,8.255959022045136,0:00:00.110937
21,2021-06-21 19:58:04.999318,8.142510152998424,8.25299706913176,0:00:00.108186
22,2021-06-21 19:58:05.109090,8.14012558893724,8.2505239573392,0:00:00.108308
23,2021-06-21 19:58:05.221624,8.137230676153433,8.247672391974408,0:00:00.111164
24,2021-06-21 19:58:05.331542,8.134752770264944,8.245124787092209,0:00:00.108549
25,2021-06-21 19:58:05.441880,8.132548532485963,8.242871294021606,0:00:00.108868
26,2021-06-21 19:58:05.555513,8.131133987353397,8.24154076209435,0:00:00.112277
27,2021-06-21 19:58:05.665213,8.129485651298806,8.239821902027836,0:00:00.108286
28,2021-06-21 19:58:05.774475,8.128491418702263,8.238746949604579,0:00:00.107849
29,2021-06-21 19:58:05.886274,8.127368137754242,8.237638259756155,0:00:00.110446
30,2021-06-21 19:58:05.995779,8.12656938234965,8.236775668462117,0:00:00.108115
31,2021-06-21 19:58:06.105968,8.125672386538598,8.235837982546899,0:00:00.108692
32,2021-06-21 19:58:06.216219,8.124997481703758,8.235129818320274,0:00:00.108852
33,2021-06-21 19:58:06.326710,8.123935237075344,8.234042673399955,0:00:00.109060
34,2021-06-21 19:58:06.438646,8.12335320080028,8.233479015967426,0:00:00.110480
35,2021-06-21 19:58:06.551460,8.123001091820854,8.233170897620065,0:00:00.111406
36,2021-06-21 19:58:06.664557,8.122731692261166,8.232948746946123,0:00:00.111614
37,2021-06-21 19:58:06.774446,8.122580476709315,8.232757188178397,0:00:00.108472
38,2021-06-21 19:58:06.883696,8.122472631303888,8.232595224129525,0:00:00.107864
39,2021-06-21 19:58:06.993390,8.122263174790602,8.232343141849224,0:00:00.108235
40,2021-06-21 19:58:07.103191,8.12223802804947,8.232282149791718,0:00:00.108390
41,2021-06-21 19:58:07.215943,8.12222224328576,8.23230347982267,0:00:00.111286
42,2021-06-21 19:58:07.328813,8.121922810872396,8.232040995643253,0:00:00.111391
43,2021-06-21 19:58:07.439600,8.121915667556053,8.232021553571833,0:00:00.109339
44,2021-06-21 19:58:07.550183,8.121938212351365,8.232028088786386,0:00:00.109163
45,2021-06-21 19:58:07.660737,8.12171262105306,8.231786229875352,0:00:00.109075
46,2021-06-21 19:58:07.773041,8.121180622474007,8.231274086496104,0:00:00.110712
47,2021-06-21 19:58:07.882736,8.121417334739197,8.231477772935907,0:00:00.108294
48,2021-06-21 19:58:07.993437,8.121397326389948,8.231446946660677,0:00:00.109290
49,2021-06-21 19:58:08.102717,8.121741095367742,8.231751558732013,0:00:00.107838
50,2021-06-21 19:58:08.215414,8.1213490152359,8.23138973236084,0:00:00.111266
51,2021-06-21 19:58:08.326679,8.120636294869815,8.230676702424592,0:00:00.109767
52,2021-06-21 19:58:08.437123,8.12105215054292,8.231077418877529,0:00:00.108997
53,2021-06-21 19:58:08.548672,8.12150562034463,8.231537940367213,0:00:00.110145
54,2021-06-21 19:58:08.658696,8.121918748926234,8.23192846775055,0:00:00.108555
55,2021-06-21 19:58:08.768634,8.122292046113447,8.23227942640131,0:00:00.108525
56,2021-06-21 19:58:08.878805,8.122255321059908,8.232225405318397,0:00:00.108771
57,2021-06-21 19:58:08.991913,8.122706672601533,8.232711490831877,0:00:00.111697
58,2021-06-21 19:58:09.101237,8.123198644868259,8.233170279141131,0:00:00.107825
59,2021-06-21 19:58:09.211338,8.123414657883725,8.233368994825977,0:00:00.108700
60,2021-06-21 19:58:09.322116,8.12380001147588,8.23374840815862,0:00:00.109341
61,2021-06-21 19:58:09.431968,8.123895269925477,8.233823326767467,0:00:00.108451
62,2021-06-21 19:58:09.542436,8.124304213831502,8.23422174299917,0:00:00.108973
63,2021-06-21 19:58:09.652439,8.124461620573014,8.234361557733445,0:00:00.108559
64,2021-06-21 19:58:09.762127,8.1248992793262,8.234777126461267,0:00:00.108236
65,2021-06-21 19:58:09.872125,8.124812665352454,8.234674717829778,0:00:00.108601
66,2021-06-21 19:58:09.985412,8.124624808629354,8.234520695426248,0:00:00.111837
67,2021-06-21 19:58:10.095270,8.124870873209256,8.234748278091203,0:00:00.108404
68,2021-06-21 19:58:10.205458,8.125280029633466,8.235145004356609,0:00:00.108740
69,2021-06-21 19:58:10.315762,8.12551536421845,8.23536934023318,0:00:00.108847
70,2021-06-21 19:58:10.427385,8.12563419342041,8.235496408598763,0:00:00.110151
71,2021-06-21 19:58:10.537280,8.126136037665354,8.235981783396761,0:00:00.108436
72,2021-06-21 19:58:10.648035,8.126181642214457,8.236023932695389,0:00:00.109348
73,2021-06-21 19:58:10.758137,8.126615635336261,8.23644540734487,0:00:00.108682
74,2021-06-21 19:58:10.870134,8.127056405350968,8.236899669105942,0:00:00.110523
75,2021-06-21 19:58:10.983092,8.12725900967916,8.237128438949584,0:00:00.111555
76,2021-06-21 19:58:11.096184,8.127706408500671,8.237603102859698,0:00:00.111608
77,2021-06-21 19:58:11.206606,8.128028439236926,8.237916116590624,0:00:00.108946
78,2021-06-21 19:58:11.316966,8.128347509946579,8.238226493199667,0:00:00.108958
79,2021-06-21 19:58:11.427346,8.128917428511608,8.238787919660158,0:00:00.108980
80,2021-06-21 19:58:11.540846,8.129466199874878,8.23936719596386,0:00:00.112056
81,2021-06-21 19:58:11.651889,8.129825047504754,8.239725928247712,0:00:00.109635
82,2021-06-21 19:58:11.764573,8.130384203864306,8.240304470062256,0:00:00.111235
83,2021-06-21 19:58:11.874323,8.130984811897738,8.240889144231039,0:00:00.108342
84,2021-06-21 19:58:11.984121,8.13123619556427,8.241125174931117,0:00:00.108376
85,2021-06-21 19:58:12.096923,8.131797451131485,8.24170677802142,0:00:00.111383
86,2021-06-21 19:58:12.206793,8.132320340289626,8.242215949435566,0:00:00.108487
87,2021-06-21 19:58:12.317236,8.132877174465136,8.242765325239334,0:00:00.108984
88,2021-06-21 19:58:12.427076,8.133369903672826,8.243244536898352,0:00:00.108452
89,2021-06-21 19:58:12.538397,8.133660045902381,8.243537581368779,0:00:00.109821
90,2021-06-21 19:58:12.648541,8.134003119998509,8.243870854377747,0:00:00.108736
91,2021-06-21 19:58:12.762170,8.1345350087344,8.244431435406863,0:00:00.112226
92,2021-06-21 19:58:12.872432,8.13505968840226,8.244947143222975,0:00:00.108851
93,2021-06-21 19:58:12.982337,8.135546181791572,8.24542038671432,0:00:00.108400
94,2021-06-21 19:58:13.094776,8.13573550417068,8.245624567600007,0:00:00.111020
95,2021-06-21 19:58:13.204394,8.136138848254555,8.246012675134759,0:00:00.108177
96,2021-06-21 19:58:13.317132,8.136561676859856,8.24645315359036,0:00:00.111311
97,2021-06-21 19:58:13.426867,8.137044619039163,8.24692264291429,0:00:00.108333
98,2021-06-21 19:58:13.536770,8.13759583356429,8.247462348062164,0:00:00.108497
99,2021-06-21 19:58:13.646473,8.13812431422147,8.247977468702528,0:00:00.108291
100,2021-06-21 19:58:13.756942,8.138689076900482,8.248536777496337,0:00:00.109054
101,2021-06-21 19:58:13.866771,8.13919748646198,8.249033215022322,0:00:00.108399
102,2021-06-21 19:58:13.979563,8.139497322194716,8.249350349108378,0:00:00.111319
103,2021-06-21 19:58:14.090083,8.140002868707898,8.24985076848743,0:00:00.109066
104,2021-06-21 19:58:14.203479,8.140367991649187,8.25023895731339,0:00:00.111992
105,2021-06-21 19:58:14.313584,8.140806872504099,8.250668173744565,0:00:00.108602
106,2021-06-21 19:58:14.425625,8.14096459127822,8.25083574034133,0:00:00.110658
107,2021-06-21 19:58:14.535524,8.141555971074327,8.251416549504361,0:00:00.108489
108,2021-06-21 19:58:14.645557,8.142109462508449,8.251960504938054,0:00:00.108577
109,2021-06-21 19:58:14.755480,8.14269102166552,8.252532116863705,0:00:00.108511
110,2021-06-21 19:58:14.869078,8.14313338019631,8.252997903390364,0:00:00.112167
