imageCounter,currentTime,meanNetworkDelay,meanResponseTime,classificationTime
1,2021-06-22 11:23:25.337654,22.45694851875305,22.575400590896606,0:00:00.118126
2,2021-06-22 11:23:25.447999,21.951147198677063,22.06496810913086,0:00:00.108913
3,2021-06-22 11:23:25.560682,21.482529560724895,21.59559138615926,0:00:00.111250
4,2021-06-22 11:23:25.671185,21.028111159801483,21.140253126621246,0:00:00.109111
5,2021-06-22 11:23:25.783777,20.571088743209838,20.683093309402466,0:00:00.111211
6,2021-06-22 11:23:25.892184,20.12110690275828,20.232325275739033,0:00:00.107046
7,2021-06-22 11:23:26.001016,19.671160323279246,19.781876393726893,0:00:00.107455
8,2021-06-22 11:23:26.110559,19.221507370471954,19.331935614347458,0:00:00.108175
9,2021-06-22 11:23:26.222187,18.76950128873189,18.879934284422134,0:00:00.110229
10,2021-06-22 11:23:26.334205,18.320914220809936,18.431382942199708,0:00:00.110541
11,2021-06-22 11:23:26.445716,17.873412955891002,17.983867623589255,0:00:00.110020
12,2021-06-22 11:23:26.554528,17.4264381925265,17.53665957848231,0:00:00.107405
13,2021-06-22 11:23:26.663576,16.979649415382973,17.089691143769485,0:00:00.107619
14,2021-06-22 11:23:26.772562,16.53268894127437,16.642574736050197,0:00:00.107609
15,2021-06-22 11:23:26.884325,16.083504645029702,16.193440628051757,0:00:00.110387
16,2021-06-22 11:23:26.992426,15.632638856768608,15.742388904094696,0:00:00.106708
17,2021-06-22 11:23:27.100873,15.18503999710083,15.29464602470398,0:00:00.107054
18,2021-06-22 11:23:27.208617,14.73747824298011,14.846918529934353,0:00:00.106380
19,2021-06-22 11:23:27.317040,14.289625632135492,14.39895264725936,0:00:00.107046
20,2021-06-22 11:23:27.428674,13.832135665416718,13.941520655155182,0:00:00.110241
21,2021-06-22 11:23:27.540252,13.383729753040132,13.493166242327009,0:00:00.110225
22,2021-06-22 11:23:27.648864,12.936605475165628,13.045952796936035,0:00:00.107229
23,2021-06-22 11:23:28.102083,12.49197418793388,12.601236291553663,0:00:00.106758
24,2021-06-22 11:23:29.369564,12.08456782499949,12.193800757328669,0:00:00.108333
25,2021-06-22 11:23:29.989069,11.709499835968018,11.818753643035889,0:00:00.109542
26,2021-06-22 11:23:31.033003,11.363311831767742,11.47261694761423,0:00:00.110372
27,2021-06-22 11:23:32.003332,11.042793856726753,11.15196124712626,0:00:00.105352
28,2021-06-22 11:23:33.059198,10.745672464370728,10.856213450431824,0:00:00.147208
29,2021-06-22 11:23:34.020644,10.468662335954864,10.579021478521414,0:00:00.105033
30,2021-06-22 11:23:35.019839,10.210078310966491,10.320236563682556,0:00:00.104119
31,2021-06-22 11:23:36.078244,9.968072460543725,10.078072294112175,0:00:00.105029
32,2021-06-22 11:23:37.033989,9.741159558296204,9.851005278527737,0:00:00.104842
33,2021-06-22 11:23:38.107177,9.52808329553315,9.639468525395248,0:00:00.160412
34,2021-06-22 11:23:39.058488,9.327407626544728,9.438585800283095,0:00:00.104128
35,2021-06-22 11:23:40.061007,9.1385379246303,9.249602202006749,0:00:00.106957
36,2021-06-22 11:23:41.124557,8.961007866594526,9.071994695398542,0:00:00.108057
37,2021-06-22 11:23:42.088585,8.792407287133706,8.903385432990822,0:00:00.110401
38,2021-06-22 11:23:43.105473,8.632699232352408,8.74385834995069,0:00:00.117633
39,2021-06-22 11:23:44.095081,8.481307274255997,8.592303000963652,0:00:00.104564
40,2021-06-22 11:23:45.097564,8.33698742389679,8.447811013460159,0:00:00.103893
41,2021-06-22 11:23:46.104538,8.199653869721947,8.310315254257947,0:00:00.103959
42,2021-06-22 11:23:47.106866,8.068797622408185,8.1792745079313,0:00:00.102695
43,2021-06-22 11:23:48.098063,7.9440225335054615,8.054338804511136,0:00:00.103353
44,2021-06-22 11:23:49.172984,7.825223901055076,7.936625377698378,0:00:00.157629
45,2021-06-22 11:23:50.120266,7.711412334442139,7.822645319832696,0:00:00.103603
46,2021-06-22 11:23:51.128956,7.602858714435412,7.713909574176954,0:00:00.102638
47,2021-06-22 11:23:52.114445,7.498589713522729,7.609484515291579,0:00:00.103448
48,2021-06-22 11:23:53.127892,7.3987801025311155,7.509510979056358,0:00:00.102805
49,2021-06-22 11:23:54.309047,7.305397126139427,7.416805739305457,0:00:00.143310
50,2021-06-22 11:23:55.170710,7.213748216629028,7.32499240398407,0:00:00.102970
51,2021-06-22 11:23:56.376578,7.129437900057026,7.240522852130964,0:00:00.102900
52,2021-06-22 11:23:57.188553,7.044398362819965,7.155400592547196,0:00:00.106556
53,2021-06-22 11:23:58.243258,6.963245027470139,7.0741289516664905,0:00:00.104508
54,2021-06-22 11:23:59.216983,6.884378481794287,6.995132715613754,0:00:00.103668
55,2021-06-22 11:24:00.213303,6.808342339775779,6.918960579958829,0:00:00.103053
56,2021-06-22 11:24:01.228401,6.735288581677845,6.845785643373217,0:00:00.103615
57,2021-06-22 11:24:02.211350,6.664609089232328,6.77497402826945,0:00:00.102745
58,2021-06-22 11:24:03.220610,6.596269237584081,6.706520767047487,0:00:00.103569
59,2021-06-22 11:24:04.218589,6.53028863567417,6.640415046174647,0:00:00.102654
60,2021-06-22 11:24:05.288452,6.466495319207509,6.577520799636841,0:00:00.163605
61,2021-06-22 11:24:06.252820,6.404796014066602,6.515832830647954,0:00:00.111498
62,2021-06-22 11:24:07.246757,6.3451210068118185,6.4561138960622975,0:00:00.108077
63,2021-06-22 11:24:08.243096,6.287295746424841,6.398238851910546,0:00:00.107619
64,2021-06-22 11:24:09.300046,6.23173300921917,6.3426525592803955,0:00:00.109213
